sc	rl	cl	kl	rh	ch	kh
5511	38.45	251.55	127.03	16	7	3
5512	80.8	237.28	80.8	18	7	2
5513	26.35	280.63	149.51	11	7	4
5514	43.25	107.83	115.53	10	5	3
5515	30.12	367.5	225.86	14	9	6
5516	32.47	405.01	32.47	11	9	2
5517	35.47	198.39	203.61	10	6	6
5518	82.38	282.42	191.24	15	5	4
5519	60.92	161.62	66.5	11	5	3
5520	52.03	366.29	61.43	14	7	3
5521	52.58	120.62	96.34	14	4	4
5522	49.72	168.7	124.94	11	5	3
5523	5.44	226.72	141.1	5	5	3
5524	44.58	207.74	48.92	12	7	3
5525	69.83	274.53	237.09	14	7	5
5526	47.42	126.5	64.84	8	5	3
5527	61.19	251.83	74.89	11	6	3
5528	29.51	88.49	83.79	9	5	3
5529	14.39	83.57	138.39	6	4	3
5530	39.48	182.62	93.76	14	7	3
5531	70.11	313.35	89.87	15	6	3
5532	27.46	58.08	52.48	9	4	3
5533	52.3	273.48	149.76	15	7	4
5534	28.81	218.27	163.01	13	8	7
5535	56.13	83.39	56.13	13	4	2
5536	5.92	277.02	149.86	5	6	5
5537	16.74	220.8	116.82	6	5	4
5538	35.78	276.98	108.06	9	9	3
5539	59.41	219.91	85.71	15	5	3
5540	54.35	232.59	146.63	14	6	4
5541	48.1	170.62	475.74	12	6	15
5542	63.68	243.8	203.76	12	5	5
5543	71.58	173.12	371.08	16	6	10
5544	17.34	316.9	111.3	10	8	3
5545	46.91	138.23	159.21	13	6	4
5546	64.06	237.58	69.78	13	6	3
5547	80.62	266.56	199.32	17	8	4
5548	42.81	42.81	60.75	14	2	3
5549	23.56	244.68	161.98	11	6	4
5550	60.39	300.35	477.99	12	7	12
5551	40.39	253.67	63.79	14	7	3
5552	31.02	80.06	87.42	12	4	3
5553	31.39	301.57	121.71	11	7	3
5554	64.89	184.83	64.89	14	7	2
5555	52.77	343.79	52.77	13	8	2
5556	1.54	187.8	257.32	3	6	7
5557	17.33	210.43	28.53	8	5	3
5558	76.37	308.63	95.51	16	6	5
5559	27.5	142.84	199.56	13	5	5
5560	62.71	156.39	62.71	14	6	2
5561	14.32	314.42	14.32	11	8	2
5562	47.97	194.99	123.41	9	5	4
5563	42.09	270.11	113.37	11	6	5
5564	40.41	280.83	214.05	11	7	5
5565	49.99	206.43	193.59	11	5	5
5566	45.94	317.96	45.94	15	7	2
5567	25.66	242.0	34.12	9	6	3
5568	39.78	178.88	148.3	12	7	5
5569	58.55	256.53	448.95	19	7	10
5570	34.41	182.83	48.49	8	4	3
5571	41.87	305.75	143.57	15	6	6
5572	43.63	258.17	101.89	14	7	4
5573	71.53	327.21	112.49	15	7	3
5574	39.06	299.18	89.02	10	8	3
5575	21.12	191.54	21.12	13	6	2
5576	30.57	224.55	114.45	11	7	4
5577	9.29	197.77	210.73	5	6	4
5578	24.53	194.33	64.45	8	6	3
5579	57.73	343.21	149.87	15	7	5
5580	59.89	223.79	59.89	16	7	2
5581	73.07	227.63	313.29	17	6	7
5582	46.13	214.21	99.65	12	6	4
5583	39.26	184.82	219.44	9	6	6
5584	30.34	118.14	162.34	10	5	4
5585	58.55	230.29	128.59	14	5	4
5586	61.05	115.17	149.49	13	4	4
5587	30.63	290.19	244.63	10	7	6
5588	63.07	303.69	203.87	13	7	6
5589	28.82	187.16	173.66	14	5	4
5590	30.66	287.18	30.66	8	9	2
5591	56.91	187.91	117.39	12	5	4
5592	64.65	121.01	83.87	15	5	4
5593	60.74	244.26	153.34	11	7	5
5594	56.14	153.18	66.64	13	5	3
5595	62.73	300.03	110.61	13	7	3
5596	13.27	154.65	172.93	6	5	6
5597	22.04	162.36	206.66	10	4	6
5598	29.89	222.99	48.55	11	6	3
5599	71.77	333.21	204.45	16	7	6
5600	43.73	291.91	43.73	8	8	2
5601	42.52	106.26	140.38	13	4	5
5602	38.37	381.75	104.45	12	8	3
5603	50.07	235.85	100.83	11	6	3
5604	28.43	231.81	28.43	13	6	2
5605	38.74	161.58	38.74	10	6	2
5606	72.34	340.06	179.92	16	7	4
5607	47.33	254.35	47.33	9	6	2
5608	74.46	340.94	74.46	16	8	2
5609	32.8	252.82	81.56	13	6	5
5610	21.71	251.25	128.07	6	8	5
5611	59.4	67.2	186.42	11	3	4
5612	60.99	253.97	60.99	15	5	2
5613	39.48	249.2	126.28	10	6	4
5614	48.39	122.61	166.35	14	5	5
5615	48.01	254.77	81.51	10	8	4
5616	44.89	174.31	99.75	13	6	3
5617	62.39	130.79	89.09	15	5	3
5618	65.42	186.12	192.58	15	6	5
5619	66.57	92.33	223.35	13	3	6
5620	64.47	283.39	317.85	15	7	7
5621	8.31	264.15	8.31	7	7	2
5622	23.31	294.17	76.75	9	7	3
5623	37.51	285.93	149.17	16	6	4
5624	55.74	287.4	55.74	16	6	2
5625	43.83	180.49	396.27	14	6	11
5626	46.85	131.47	69.61	11	7	3
5627	61.32	135.34	158.08	14	5	4
5628	33.85	180.85	213.55	13	4	5
5629	20.34	347.8	190.98	10	8	6
5630	56.0	201.6	154.92	13	6	3
5631	42.53	170.33	182.25	10	6	4
5632	41.44	173.86	41.44	11	6	2
5633	73.1	225.06	73.1	18	5	2
5634	24.96	294.32	24.96	12	6	2
5635	36.3	168.52	90.58	9	6	3
5636	23.96	211.54	23.96	13	6	2
5637	51.97	99.29	106.25	11	4	3
5638	42.01	103.93	42.01	12	3	2
5639	58.98	345.16	102.14	13	7	5
5640	27.53	320.01	106.71	7	7	4
5641	30.95	249.93	80.35	8	6	4
5642	66.22	380.42	163.66	11	8	4
5643	28.97	249.61	91.45	13	6	3
5644	44.05	121.15	58.69	10	4	3
5645	18.02	251.54	18.02	6	7	2
5646	28.23	161.81	126.81	10	4	4
5647	63.42	265.56	590.28	14	9	14
5648	49.84	204.04	55.4	13	8	3
5649	35.9	108.16	478.78	10	4	10
5650	41.55	222.23	57.39	12	6	3
5651	24.3	154.82	24.3	10	7	2
5652	53.52	164.72	164.92	14	4	4
5653	65.08	267.82	133.9	13	8	3
5654	38.12	264.62	131.6	9	6	4
5655	36.18	343.92	36.18	15	7	2
5656	43.72	253.12	93.2	8	8	3
5657	58.15	74.89	88.83	13	3	4
5658	24.86	113.28	148.02	11	6	4
5659	45.22	143.96	99.5	15	5	3
5660	32.69	110.91	49.47	10	5	3
5661	40.38	295.64	244.02	10	6	7
5662	64.05	184.59	196.95	15	4	5
5663	52.7	174.3	110.38	9	5	3
5664	61.58	378.1	61.58	15	8	2
5665	59.97	180.85	205.61	13	5	5
5666	49.31	272.75	139.57	11	7	4
5667	48.46	316.14	133.98	14	8	4
5668	35.78	99.98	189.62	10	4	6
5669	62.84	224.82	258.12	16	7	8
5670	28.83	310.97	28.83	8	8	2
5671	30.43	197.67	88.89	12	5	3
5672	45.62	148.58	373.92	8	5	9
5673	4.43	225.85	75.59	5	5	3
5674	64.71	169.83	147.93	19	6	3
5675	41.81	213.29	141.97	12	5	4
5676	52.44	119.52	273.0	11	3	6
5677	36.33	68.99	294.51	6	5	8
5678	68.59	266.25	68.59	19	7	2
5679	52.95	341.91	52.95	12	7	2
5680	53.11	81.17	91.45	14	4	4
5681	41.95	176.45	51.95	12	5	3
5682	24.23	153.49	164.17	11	5	6
5683	67.35	195.07	67.35	14	5	2
5684	40.86	251.54	103.4	9	7	3
5685	62.17	194.79	89.67	18	5	3
5686	13.88	152.26	21.04	6	5	3
5687	67.06	324.7	248.82	13	7	6
5688	42.78	92.94	115.06	9	6	3
5689	35.45	228.97	107.25	13	7	4
5690	55.84	113.7	234.72	15	4	6
5691	31.26	404.78	130.18	11	9	3
5692	54.44	301.56	152.28	14	8	6
5693	54.07	309.19	54.07	15	8	2
5694	31.8	276.68	141.56	13	7	3
5695	3.77	171.69	81.45	7	6	3
5696	68.26	305.96	88.02	16	6	3
5697	32.99	162.21	37.21	16	4	3
5698	18.67	130.09	112.63	9	6	3
5699	39.46	245.64	164.72	9	6	6
5700	9.26	126.68	114.66	8	5	3
5701	64.69	154.99	165.81	17	5	5
5702	41.57	263.11	161.27	12	5	5
5703	62.12	241.72	109.8	15	7	4
5704	57.67	253.89	57.67	12	8	2
5705	57.95	147.75	316.21	13	5	8
5706	23.58	475.44	155.62	12	9	4
5707	46.43	229.39	46.43	12	6	2
5708	3.66	229.6	52.42	4	8	4
5709	38.74	285.2	38.74	11	8	2
5710	58.82	153.42	350.52	16	4	6
5711	38.79	180.81	177.85	10	4	6
5712	54.89	229.09	74.13	11	5	3
5713	29.36	248.18	128.28	12	7	3
5714	54.87	254.67	76.75	11	6	3
5715	21.95	217.01	162.51	9	7	6
5716	23.46	233.74	140.7	6	7	4
5717	31.28	398.04	66.28	11	10	3
5718	28.8	242.16	28.8	13	7	2
5719	43.28	154.52	68.32	11	4	3
5720	21.84	125.12	171.6	5	3	4
5721	56.26	180.32	365.16	14	5	10
5722	74.28	271.3	157.84	15	6	4
5723	53.12	163.22	137.72	14	5	4
5724	13.42	447.0	13.42	4	10	2
5725	20.96	96.84	40.84	5	3	3
5726	87.5	299.9	184.96	20	7	5
5727	43.49	241.53	88.65	12	6	3
5728	62.74	130.46	79.48	11	6	3
5729	58.03	274.71	58.03	13	7	2
5730	21.34	309.1	119.3	8	7	3
5731	56.75	90.31	98.95	14	4	3
5732	70.87	118.71	150.71	19	3	4
5733	38.42	159.04	62.08	12	5	3
5734	27.39	225.43	45.21	10	6	3
5735	20.56	181.98	52.82	9	5	3
5736	6.89	276.47	6.89	6	7	2
5737	38.74	60.6	78.02	10	3	3
5738	58.83	345.43	58.83	16	7	2
5739	49.85	125.75	132.85	14	5	4
5740	44.49	193.69	119.39	9	5	5
5741	9.22	137.28	103.22	6	6	4
5742	64.59	208.85	85.93	14	5	3
5743	21.59	245.97	176.29	10	6	5
5744	20.1	119.72	56.18	7	4	3
5745	15.66	243.5	177.54	8	7	5
5746	41.48	279.48	291.68	9	7	7
5747	23.13	137.03	116.39	10	4	3
5748	27.4	196.58	109.3	11	5	4
5749	21.31	209.35	97.85	9	7	3
5750	56.32	328.68	56.32	11	9	2
5751	47.14	128.58	193.14	10	4	4
5752	32.59	135.77	514.21	11	4	18
5753	57.68	219.22	84.56	13	6	3
5754	13.41	395.21	150.01	7	8	4
5755	19.84	245.82	153.66	9	8	4
5756	41.55	186.33	41.55	9	7	2
5757	65.84	323.04	77.04	16	8	3
5758	20.52	65.26	109.82	8	3	3
5759	54.31	157.93	54.31	16	5	2
5760	50.6	229.2	80.18	15	7	3
5761	55.53	325.13	172.67	9	7	5
5762	48.82	165.26	81.38	12	6	3
5763	34.39	291.79	374.21	9	7	10
5764	25.59	122.81	55.69	7	5	3
5765	39.18	192.4	39.18	10	7	2
5766	54.72	152.24	55.34	16	4	3
5767	43.51	190.71	76.45	11	6	3
5768	69.76	303.18	142.64	14	6	4
5769	34.33	86.43	55.21	10	4	3
5770	26.7	201.88	556.48	9	5	14
5771	35.8	88.06	71.52	10	4	3
5772	56.02	181.56	215.58	15	4	5
5773	60.85	223.33	60.85	16	6	2
5774	68.56	68.56	126.82	15	3	3
5775	83.52	153.08	83.52	19	4	3
5776	42.53	168.41	104.31	11	6	3
5777	23.98	309.36	132.24	11	8	4
5778	41.27	105.07	249.61	10	5	7
5779	23.14	122.66	94.08	8	3	3
5780	56.58	169.84	174.4	12	6	4
5781	45.84	268.96	246.78	7	6	7
5782	18.08	163.9	252.02	8	4	6
5783	8.39	278.93	242.77	7	6	7
5784	29.12	287.72	155.46	13	6	5
5785	27.36	196.04	194.74	11	6	5
5786	43.45	185.67	289.07	12	6	8
5787	25.41	279.39	151.91	10	7	4
5788	22.75	106.69	137.13	8	5	5
5789	37.02	131.1	69.7	7	7	4
5790	42.78	268.3	87.36	14	6	3
5791	54.52	54.52	105.36	16	2	3
5792	30.07	182.93	30.07	10	7	2
5793	57.15	226.17	181.35	12	6	4
5794	63.22	323.16	88.1	16	7	3
5795	12.51	275.71	32.27	6	8	3
5796	51.68	132.0	95.88	15	4	3
5797	46.84	255.68	114.88	10	7	3
5798	61.65	256.51	85.05	13	5	3
5799	67.9	206.36	128.48	15	5	4
5800	42.3	170.36	117.58	10	5	6
5801	5.17	370.75	117.13	4	8	3
5802	34.75	290.77	194.31	8	7	5
5803	46.73	353.85	46.73	14	7	2
5804	52.92	183.38	172.38	9	6	5
5805	28.25	203.01	137.33	11	6	5
5806	36.0	207.52	65.6	9	7	4
5807	21.83	193.47	39.65	8	6	3
5808	71.06	175.3	82.08	18	5	3
5809	54.63	331.61	54.63	13	7	2
5810	8.59	165.17	155.25	5	5	5
5811	65.99	186.63	65.99	13	7	2
5812	54.66	218.82	240.56	12	7	7
5813	32.2	226.54	67.66	8	6	4
5814	24.22	24.22	29.42	13	2	3
5815	30.78	158.2	168.94	11	5	4
5816	31.03	234.05	63.93	11	5	3
5817	53.4	145.0	328.26	12	4	9
5818	57.44	236.78	77.2	13	6	3
5819	34.65	124.37	82.05	9	5	3
5820	52.98	174.68	62.98	15	4	3
5821	36.82	172.44	127.8	8	4	3
5822	49.6	277.4	105.12	9	7	3
5823	49.67	206.37	123.07	13	5	4
5824	42.76	223.3	42.76	14	6	2
5825	71.84	236.2	350.68	14	7	9
5826	17.76	276.34	183.32	8	7	6
5827	59.11	237.97	428.45	11	8	9
5828	52.61	166.13	111.97	16	4	3
5829	66.26	195.44	93.34	14	4	3
5830	56.64	236.34	56.64	13	8	2
5831	8.56	129.6	40.06	6	4	3
5832	41.1	277.96	132.8	13	6	4
5833	31.53	298.75	204.15	11	7	4
5834	50.37	266.63	50.37	13	6	2
5835	55.38	101.04	149.36	12	4	5
5836	21.83	257.47	133.61	9	7	4
5837	79.82	206.72	150.12	19	5	3
5838	43.27	199.81	101.83	13	5	4
5839	22.16	248.34	171.26	12	6	4
5840	12.49	258.41	86.05	12	6	3
5841	33.01	237.73	211.29	8	7	6
5842	20.09	287.65	198.59	11	8	5
5843	44.72	248.16	400.48	8	6	12
5844	40.83	146.73	118.19	9	5	3
5845	40.91	234.63	40.91	11	6	2
5846	59.58	252.74	59.58	14	6	2
5847	51.11	385.95	128.97	10	8	4
5848	28.21	190.59	140.01	11	5	4
5849	24.66	152.66	24.66	8	5	2
5850	58.46	97.32	111.06	10	4	4
5851	60.26	163.2	74.26	13	6	3
5852	16.19	212.63	120.51	11	6	4
5853	33.98	113.06	56.84	9	5	3
5854	10.52	284.38	22.32	8	6	3
5855	52.94	158.4	52.94	13	6	2
5856	45.95	261.31	123.05	8	8	5
5857	1.01	232.23	335.79	3	6	8
5858	45.71	204.53	218.29	11	6	6
5859	26.24	168.28	122.88	11	6	3
5860	43.4	220.42	98.26	13	6	3
5861	32.83	217.89	128.79	8	6	4
5862	12.39	76.31	54.33	7	4	3
5863	19.37	230.37	163.81	9	6	4
5864	57.25	168.77	78.13	13	4	3
5865	30.08	146.4	30.08	13	6	2
5866	63.69	90.65	70.81	12	3	4
5867	31.3	286.94	103.58	8	8	3
5868	9.32	201.16	9.32	5	5	3
5869	74.04	215.9	93.28	12	7	3
5870	12.32	232.0	12.32	7	6	2
5871	27.34	362.56	27.34	12	8	2
5872	41.95	268.17	105.39	14	6	3
5873	45.94	256.94	237.32	15	7	5
5874	41.42	182.78	56.9	13	5	3
5875	36.95	243.17	172.73	12	7	4
5876	44.64	320.32	51.18	8	8	4
5877	30.75	164.31	30.75	14	5	2
5878	54.53	349.47	94.77	14	7	4
5879	16.19	205.11	16.19	10	7	2
5880	35.56	293.76	61.14	9	9	3
5881	46.29	302.99	174.73	11	7	4
5882	53.14	107.64	66.06	11	4	3
5883	21.52	173.96	127.06	10	5	5
5884	37.0	195.12	37.0	10	6	2
5885	40.38	164.3	40.38	14	5	2
5886	55.85	197.53	65.25	12	5	3
5887	61.77	309.87	102.15	12	8	4
5888	28.48	257.38	28.48	9	6	2
5889	33.25	311.73	237.53	9	8	7
5890	62.97	225.27	62.97	15	5	2
5891	44.15	247.67	133.37	12	7	3
5892	80.53	99.33	197.35	16	4	4
5893	60.68	293.52	60.68	17	8	2
5894	53.66	210.6	164.38	13	6	5
5895	51.32	71.24	89.2	12	3	3
5896	47.03	143.09	66.27	9	4	3
5897	41.16	153.9	126.24	7	5	4
5898	45.53	135.11	68.93	9	5	3
5899	40.49	202.55	40.49	15	6	2
5900	56.05	146.89	66.05	10	4	3
5901	5.15	194.29	48.55	5	6	3
5902	78.27	225.75	158.25	16	5	4
5903	50.62	287.68	50.62	11	7	2
5904	67.91	259.39	67.91	17	6	2
5905	44.27	150.83	362.95	8	5	9
5906	26.25	172.73	107.75	8	5	4
5907	77.02	305.34	130.42	17	8	4
5908	20.53	176.45	115.49	9	5	4
5909	47.21	279.07	76.73	9	6	3
5910	23.34	306.82	238.36	9	8	6
5911	45.69	232.13	300.89	12	7	11
5912	31.64	276.62	41.04	8	7	3
5913	69.61	353.51	69.61	13	9	2
5914	48.23	194.81	95.55	10	5	3
5915	45.2	270.42	53.28	14	7	3
5916	49.78	282.0	49.78	10	6	2
5917	40.32	383.04	97.58	13	7	3
5918	67.97	240.75	142.59	17	5	4
5919	24.88	150.8	100.6	7	5	4
5920	6.85	322.85	6.85	8	8	2
5921	39.69	200.39	112.89	9	6	4
5922	59.86	150.44	65.94	12	4	3
5923	41.38	41.38	41.38	13	2	2
5924	45.4	222.7	145.46	8	6	4
5925	55.87	376.65	101.73	13	8	5
5926	50.53	222.97	50.53	9	5	2
5927	70.61	73.59	131.99	18	3	3
5928	70.08	231.44	256.04	15	6	8
5929	45.15	304.21	75.07	11	8	4
5930	42.58	189.02	276.7	12	6	7
5931	48.13	157.31	48.13	12	4	2
5932	34.02	317.84	34.02	9	7	2
5933	7.67	108.57	143.87	5	3	3
5934	64.85	358.65	132.63	11	8	4
5935	26.55	196.01	118.23	8	6	4
5936	12.39	202.65	81.57	13	7	3
5937	74.07	140.61	110.09	15	4	3
5938	80.32	234.66	80.32	20	5	2
5939	48.39	362.43	48.39	6	7	2
5940	28.15	190.13	28.15	10	7	2
5941	49.69	301.21	49.69	12	8	2
5942	27.12	85.16	313.94	8	4	9
5943	66.98	214.94	110.74	18	5	4
5944	67.67	200.29	206.81	14	6	6
5945	14.62	148.0	25.84	9	4	3
5946	67.08	251.14	67.08	14	6	2
5947	6.22	6.22	14.92	6	2	3
5948	42.82	192.94	42.82	11	5	2
5949	65.27	282.13	100.09	14	7	3
5950	67.51	322.61	67.51	13	7	2
5951	65.02	76.74	79.02	12	3	3
5952	54.23	234.75	67.93	11	6	3
5953	24.27	233.29	110.21	9	7	3
5954	53.0	118.94	86.52	13	4	5
5955	41.54	224.6	89.42	12	5	3
5956	11.64	235.98	151.56	9	6	5
5957	40.46	141.46	231.84	10	4	5
5958	32.32	437.2	49.9	9	9	3
5959	16.42	82.7	90.54	8	3	3
5960	44.57	45.21	172.27	14	3	4
5961	43.29	230.61	74.63	11	7	3
5962	27.27	193.45	50.45	9	5	3
5963	58.94	116.82	95.68	12	5	3
5964	74.07	149.99	89.91	13	4	3
5965	64.49	323.05	83.15	11	8	3
5966	19.07	138.23	139.09	11	5	4
5967	36.26	306.06	478.62	12	7	13
5968	57.29	217.09	104.51	11	4	3
5969	53.21	301.41	256.11	10	8	8
5970	51.59	205.97	51.59	14	8	2
5971	40.5	149.68	258.86	11	6	6
5972	63.96	256.28	87.36	10	7	3
5973	64.56	194.26	166.58	12	5	6
5974	22.66	161.0	99.2	7	5	3
5975	37.35	128.07	57.69	10	4	3
5976	60.65	185.99	60.65	13	5	2
5977	58.12	143.18	112.4	14	4	3
5978	59.01	259.67	322.79	14	7	7
5979	54.52	252.78	82.42	11	6	3
5980	48.96	70.3	112.04	10	3	3
5981	33.97	185.11	195.05	15	6	5
5982	41.32	325.04	41.32	9	8	2
5983	35.64	257.72	35.64	9	8	2
5984	50.8	293.96	50.8	11	8	2
5985	58.98	193.9	82.34	12	5	4
5986	42.43	155.29	42.43	12	5	2
5987	36.64	175.66	36.64	7	6	2
5988	26.8	146.8	240.76	9	6	5
5989	28.75	309.59	38.75	11	8	3
5990	56.08	433.16	219.08	15	8	8
5991	22.93	316.47	147.53	9	8	4
5992	23.54	178.58	98.54	10	5	4
5993	65.06	293.52	65.06	15	7	2
5994	47.29	195.39	161.81	12	5	6
5995	47.98	220.68	390.14	14	6	11
5996	55.28	222.86	98.0	13	6	3
5997	46.86	46.86	208.34	13	2	7
5998	5.5	140.12	123.28	6	4	4
5999	45.57	217.73	45.57	9	7	2
6000	19.72	155.76	54.54	5	4	3
6001	36.1	269.6	113.68	11	7	3
6002	44.72	191.34	236.54	13	5	6
6003	18.45	172.27	71.17	6	6	3
6004	53.99	260.51	72.71	12	6	3
6005	21.57	405.33	21.57	10	10	2
6006	26.5	237.6	42.66	6	7	3
6007	24.89	147.97	83.75	15	4	3
6008	56.23	227.37	119.47	14	5	3
6009	40.11	285.41	40.11	8	8	2
6010	48.81	241.83	202.59	9	7	6
6011	42.34	42.34	89.84	12	2	3
6012	46.4	181.24	117.76	14	6	4
6013	45.78	253.48	45.78	12	7	2
6014	54.7	176.44	54.7	12	6	2
6015	43.17	122.17	148.03	8	4	4
6016	46.59	156.77	97.59	11	7	3
6017	15.37	39.39	152.95	11	4	4
6018	59.91	222.07	68.35	15	5	3
6019	65.53	317.97	65.53	10	8	2
6020	61.43	174.49	183.83	10	5	5
6021	65.45	251.95	83.03	13	6	3
6022	46.28	192.32	94.16	12	5	3
6023	66.69	221.71	317.61	16	6	8
6024	39.43	245.71	137.51	16	7	4
6025	61.14	106.62	82.8	15	4	3
6026	57.72	147.84	57.72	13	5	2
6027	64.7	258.94	85.28	16	6	3
6028	40.36	189.28	41.86	11	5	3
6029	48.48	94.96	136.82	10	4	5
6030	2.09	260.75	2.09	3	7	2
6031	39.6	168.32	49.0	11	5	3
6032	55.2	280.48	327.02	13	6	9
6033	68.01	247.03	109.95	14	5	3
6034	68.93	173.09	68.93	16	7	2
6035	64.8	300.12	119.88	17	7	4
6036	69.95	279.81	69.95	13	7	2
6037	29.5	213.44	29.5	12	8	2
6038	54.69	197.63	74.45	13	6	3
6039	69.33	161.71	206.11	14	6	4
6040	41.16	199.76	95.44	12	6	3
6041	55.64	255.38	55.64	12	8	2
6042	47.17	249.93	68.13	11	7	3
6043	72.46	183.98	114.74	18	6	5
6044	30.48	242.06	75.3	12	7	3
6045	19.81	345.43	318.57	10	7	8
6046	45.78	132.88	118.44	9	4	3
6047	17.05	145.97	111.11	7	5	4
6048	3.73	174.81	122.99	4	7	4
6049	30.68	162.56	213.1	11	5	6
6050	42.07	197.63	65.47	14	8	3
6051	16.91	165.51	215.89	9	5	6
6052	62.57	190.15	370.17	16	6	11
6053	49.38	108.64	58.08	11	4	3
6054	54.74	303.5	234.26	10	8	6
6055	66.58	179.06	66.58	18	4	2
6056	71.28	97.02	145.1	17	4	5
6057	45.85	204.07	45.85	10	6	2
6058	31.04	105.12	155.96	10	4	7
6059	19.28	72.52	136.6	5	4	6
6060	65.42	413.54	93.8	14	8	3
6061	22.03	300.99	170.89	8	9	4
6062	59.28	114.36	124.08	11	4	5
6063	19.84	165.86	96.38	9	5	3
6064	69.91	335.53	69.91	15	7	2
6065	32.7	78.28	220.6	9	3	7
6066	44.84	234.16	99.58	11	6	3
6067	57.57	196.99	253.73	11	7	8
6068	51.19	230.27	273.23	11	6	7
6069	14.24	113.22	308.52	10	4	8
6070	29.45	98.69	35.03	9	3	3
6071	35.48	146.74	186.86	12	5	5
6072	71.14	280.28	71.14	18	8	2
6073	44.52	150.5	159.38	15	5	4
6074	58.62	130.84	210.3	14	4	4
6075	25.81	216.01	110.89	8	6	4
6076	44.74	73.4	51.64	8	3	3
6077	8.98	189.38	127.44	7	7	3
6078	57.17	379.83	369.51	13	10	10
6079	63.9	195.44	67.56	15	6	3
6080	38.63	88.65	114.61	10	3	3
6081	35.17	161.81	58.57	8	5	3
6082	60.12	194.6	183.96	13	5	7
6083	63.92	361.92	63.92	14	7	2
6084	31.06	191.2	180.02	10	6	4
6085	51.59	136.69	55.93	12	4	3
6086	62.02	410.74	62.02	14	9	2
6087	69.86	205.42	129.92	16	7	3
6088	10.44	194.7	148.48	9	5	4
6089	47.52	178.34	125.22	9	6	4
6090	38.34	72.64	118.5	8	3	6
6091	36.68	261.28	90.96	8	7	3
6092	40.91	146.71	40.91	9	6	3
6093	5.37	131.19	144.31	7	5	4
6094	21.72	112.68	106.94	6	5	6
6095	25.59	244.27	75.33	8	6	3
6096	65.95	176.53	191.33	16	6	4
6097	59.63	228.69	68.09	12	7	3
6098	27.25	161.85	268.57	7	6	8
6099	58.59	114.37	71.91	12	5	3
6100	55.47	318.75	169.13	11	8	5
6101	45.12	185.88	115.42	12	6	3
6102	63.99	314.27	63.99	15	7	2
6103	55.04	192.08	182.68	14	5	4
6104	24.25	164.29	113.67	8	5	3
6105	45.54	316.44	45.54	14	7	2
6106	28.02	185.06	128.82	11	6	4
6107	27.72	256.14	116.96	9	7	4
6108	22.91	261.29	22.91	11	6	2
6109	23.12	334.14	122.48	9	6	5
6110	6.4	90.86	240.08	7	4	6
6111	33.37	238.31	33.37	11	9	2
6112	8.5	216.88	218.9	7	6	7
6113	77.66	262.42	77.66	14	7	2
6114	29.54	346.34	29.54	10	7	2
6115	28.3	277.8	46.86	9	6	3
6116	46.55	237.95	100.83	11	7	3
6117	53.42	243.46	94.72	12	6	4
6118	5.27	332.79	5.27	7	8	2
6119	57.48	146.94	57.48	12	6	2
6120	2.38	242.0	104.7	3	7	3
6121	58.43	235.71	58.43	13	7	2
6122	59.7	221.8	143.92	13	6	4
6123	55.43	390.19	55.43	14	10	2
6124	2.49	181.25	93.13	4	5	3
6125	50.79	107.89	50.79	12	5	2
6126	65.1	202.88	249.4	14	5	8
6127	28.83	263.61	49.01	12	6	3
6128	31.52	116.62	102.4	9	4	4
6129	26.86	225.12	533.9	10	6	12
6130	46.9	182.66	296.56	14	4	8
6131	5.88	92.78	106.02	4	3	3
6132	55.91	115.09	150.89	11	4	4
6133	27.33	268.57	27.33	9	9	2
6134	46.83	229.11	101.11	16	6	3
6135	27.32	246.26	231.08	10	7	7
6136	55.45	116.15	72.87	9	6	3
6137	61.89	201.87	116.17	14	6	3
6138	59.38	118.44	118.82	14	3	3
6139	11.48	187.04	116.6	10	6	3
6140	48.48	291.22	48.48	11	7	2
6141	42.04	332.3	214.18	10	8	7
6142	52.18	183.2	239.0	13	6	6
6143	46.71	184.41	190.91	13	5	6
6144	55.18	172.96	151.24	13	6	5
6145	35.23	185.71	152.43	10	6	4
6146	42.59	163.13	42.59	14	5	2
6147	21.59	165.51	21.59	11	5	2
6148	50.82	241.56	117.88	10	6	3
6149	58.2	231.54	58.2	15	6	2
6150	52.71	390.75	52.71	15	9	2
6151	34.05	178.01	199.41	7	6	5
6152	25.46	312.56	25.46	13	8	2
6153	55.15	229.99	77.01	11	6	3
6154	5.0	151.08	109.9	4	6	4
6155	70.17	234.07	487.79	16	7	12
6156	63.5	217.82	88.5	11	6	3
6157	45.47	196.97	227.87	12	5	6
6158	63.24	109.34	117.52	12	5	3
6159	5.42	194.56	138.96	5	7	5
6160	57.66	205.26	79.98	12	5	3
6161	27.7	115.58	117.1	12	4	3
6162	63.58	265.08	86.98	12	7	3
6163	26.94	210.96	220.16	11	8	7
6164	45.64	160.2	45.64	10	7	2
6165	65.26	196.1	87.96	14	4	3
6166	72.09	115.07	115.53	14	5	4
6167	6.64	293.88	103.76	7	7	5
6168	62.28	141.52	72.2	14	6	3
6169	27.6	210.76	89.3	10	6	3
6170	35.26	263.84	35.26	13	7	2
6171	53.79	240.75	132.11	12	7	4
6172	39.25	378.13	96.49	13	8	4
6173	36.08	228.8	322.1	10	6	8
6174	23.71	255.35	159.95	11	7	5
6175	13.06	288.5	111.98	6	8	3
