sc	rl	cl	kl	rh	ch	kh
7955	55.1	239.76	108.46	12	7	3
7956	66.92	150.84	138.26	16	5	5
7957	37.49	279.53	48.21	12	7	3
7958	41.76	217.28	372.4	8	5	10
7959	38.94	358.34	38.94	12	8	2
7960	61.41	207.97	163.25	11	5	5
7961	11.8	298.34	347.3	7	7	9
7962	45.09	134.23	45.09	10	4	2
7963	68.18	240.72	96.88	18	7	3
7964	62.78	185.44	62.78	13	4	2
7965	28.43	121.55	28.43	12	5	2
7966	45.01	239.03	101.75	12	7	4
7967	51.35	383.01	138.29	14	10	4
7968	32.17	303.67	32.17	7	8	2
7969	19.01	130.91	24.95	6	5	3
7970	2.34	321.26	130.08	4	7	3
7971	48.84	232.3	118.02	12	7	5
7972	62.14	137.24	619.68	13	4	15
7973	17.12	38.7	93.56	10	3	4
7974	54.68	182.48	71.18	12	6	4
7975	60.56	299.36	1221.96	13	7	33
7976	56.07	352.55	56.07	11	9	2
7977	66.87	181.89	66.87	15	5	2
7978	39.3	77.38	96.92	9	3	3
7979	36.9	336.66	36.9	9	8	2
7980	8.53	310.15	58.85	7	7	3
7981	23.21	259.81	109.67	12	7	3
7982	60.88	270.66	321.22	16	6	9
7983	34.6	99.42	448.4	7	4	11
7984	38.79	294.21	288.55	12	6	7
7985	33.21	208.43	33.21	8	5	2
7986	23.59	163.93	149.07	11	5	5
7987	56.36	215.66	187.96	12	5	7
7988	53.77	188.27	53.77	10	5	2
7989	37.43	105.93	91.85	11	4	3
7990	49.38	333.38	107.4	10	7	3
7991	60.75	152.61	131.69	11	5	3
7992	68.17	370.25	94.27	12	8	3
7993	7.47	185.25	135.81	7	6	4
7994	36.79	306.55	118.57	10	8	3
7995	65.84	375.98	92.86	14	8	3
7996	48.31	152.79	48.31	16	7	2
7997	74.62	273.38	74.62	18	6	2
7998	57.06	221.12	65.84	12	6	3
7999	7.06	273.86	7.06	7	7	2
8000	52.69	273.61	126.25	12	8	3
8001	43.96	237.78	124.5	11	6	4
8002	55.67	112.15	351.43	11	3	9
8003	35.68	297.0	90.06	15	8	3
8004	23.93	194.07	86.05	11	5	3
8005	20.71	159.03	146.23	11	5	4
8006	71.48	144.64	151.1	14	6	5
8007	44.54	52.18	89.18	9	3	5
8008	46.58	151.12	123.4	10	7	4
8009	45.71	286.85	644.13	11	8	16
8010	34.61	214.31	48.99	12	6	3
8011	57.51	222.39	57.51	10	5	2
8012	44.2	308.24	44.2	9	8	2
8013	62.32	101.0	174.62	12	4	4
8014	36.62	119.12	96.04	12	5	4
8015	54.42	378.98	116.34	14	8	3
8016	72.78	261.04	102.02	17	6	3
8017	28.53	221.57	289.11	13	5	7
8018	7.8	300.46	186.34	8	8	5
8019	57.37	255.63	103.05	14	7	3
8020	45.77	315.17	182.35	10	8	4
8021	38.81	38.81	38.81	10	2	2
8022	27.17	267.83	268.09	11	6	7
8023	55.44	227.12	113.4	14	5	3
8024	70.39	221.85	92.97	17	7	3
8025	36.87	256.05	113.45	13	6	3
8026	60.45	395.79	345.41	15	8	9
8027	67.66	201.92	582.28	17	8	12
8028	29.06	187.58	553.96	9	6	15
8029	53.34	165.92	100.92	16	5	4
8030	57.07	70.01	352.41	10	4	9
8031	51.6	251.18	272.46	14	6	6
8032	41.55	63.95	166.49	10	3	7
8033	46.39	201.57	46.39	10	6	2
8034	27.57	97.37	105.95	10	3	4
8035	40.27	247.53	70.87	12	7	3
8036	41.55	125.69	41.55	7	4	2
8037	29.0	157.66	29.0	12	4	2
8038	63.34	207.08	123.6	14	6	6
8039	37.73	173.45	151.77	14	6	4
8040	24.15	297.87	83.83	12	8	3
8041	47.3	286.3	47.3	14	9	2
8042	33.04	263.68	33.04	11	7	2
8043	71.23	300.91	96.21	15	8	3
8044	48.68	116.76	94.36	13	4	3
8045	42.71	154.43	192.69	13	6	4
8046	59.01	227.77	120.83	10	6	5
8047	30.41	136.97	272.41	12	5	6
8048	65.84	236.6	65.84	20	6	2
8049	68.3	250.64	123.98	15	6	3
8050	23.86	118.64	179.28	8	3	5
8051	29.55	215.75	227.99	15	6	6
8052	47.63	229.41	47.63	12	6	2
8053	54.47	225.97	73.79	9	6	3
8054	32.46	190.06	53.42	7	7	3
8055	69.06	350.6	69.06	16	6	2
8056	42.1	113.32	49.98	7	4	3
8057	31.21	304.13	371.83	15	8	11
8058	41.38	176.64	101.42	11	5	3
8059	33.05	169.97	332.15	8	6	10
8060	39.6	261.5	645.62	10	7	14
8061	30.64	229.26	202.58	8	7	5
8062	39.15	217.51	297.75	9	8	6
8063	41.35	322.43	106.49	11	7	4
8064	3.8	164.46	3.8	5	5	2
8065	40.75	119.61	122.25	10	4	4
8066	59.63	160.59	517.43	12	4	14
8067	14.11	164.91	126.57	7	6	4
8068	67.55	202.07	102.55	17	5	3
8069	53.28	262.7	56.4	14	6	3
8070	48.66	277.88	718.22	13	7	16
8071	14.33	228.91	389.63	9	7	9
8072	44.08	312.24	294.42	16	7	6
8073	37.83	149.45	135.15	10	5	4
8074	59.62	114.72	66.92	13	5	3
8075	65.02	193.0	532.46	17	6	16
8076	40.78	200.3	71.62	9	5	3
8077	29.3	200.66	29.3	12	5	2
8078	46.19	188.53	104.15	12	5	3
8079	57.68	68.84	57.68	12	3	2
8080	34.54	251.36	109.5	9	7	5
8081	56.45	263.07	288.11	12	7	6
8082	54.38	258.26	685.9	12	7	13
8083	55.72	235.56	776.92	11	7	19
8084	62.26	128.02	126.18	14	4	3
8085	59.56	240.02	406.94	13	7	11
8086	13.96	109.7	502.6	6	5	12
8087	10.6	18.3	10.6	5	3	2
8088	53.88	226.26	68.72	14	5	3
8089	79.11	355.11	236.39	19	8	5
8090	47.58	243.34	215.18	10	7	5
8091	35.78	195.64	35.78	11	6	2
8092	33.07	289.15	109.31	8	7	4
8093	30.42	205.06	70.88	9	6	3
8094	19.26	156.66	425.62	9	5	7
8095	65.89	397.11	415.03	13	9	12
8096	45.59	202.03	59.91	12	6	3
8097	43.5	286.9	540.44	12	7	12
8098	23.93	303.45	42.37	9	8	3
8099	53.45	271.95	81.47	13	8	3
8100	40.51	313.69	511.07	10	8	13
8101	45.5	276.6	380.74	11	7	10
8102	27.61	197.35	27.61	10	5	2
8103	40.42	198.66	40.42	9	7	2
8104	52.66	77.94	154.86	10	4	5
8105	55.61	182.59	55.61	11	6	2
8106	48.65	197.45	121.01	15	5	3
8107	66.26	139.8	67.62	15	4	3
8108	62.46	103.78	80.82	15	5	3
8109	39.0	307.58	387.36	12	7	9
8110	27.33	64.39	40.81	10	3	3
8111	46.84	272.68	381.82	12	6	10
8112	60.02	110.16	94.78	12	4	4
8113	65.01	271.57	130.77	11	6	4
8114	37.24	220.3	199.76	10	7	6
8115	56.53	257.73	162.89	12	6	5
8116	62.6	119.52	428.8	11	5	10
8117	20.94	244.76	317.72	11	6	6
8118	80.67	190.91	271.21	18	5	7
8119	29.06	214.0	136.96	12	6	3
8120	64.88	136.72	206.32	12	6	5
8121	26.17	182.55	120.29	5	8	5
8122	56.81	281.53	56.81	13	8	2
8123	34.67	119.69	34.67	10	5	2
8124	58.94	255.76	82.44	15	6	3
8125	50.83	114.75	114.13	12	4	3
8126	53.55	212.67	70.07	16	5	3
8127	51.69	175.05	241.57	13	4	9
8128	8.12	213.64	94.48	8	5	3
8129	67.43	186.89	67.43	15	6	2
8130	37.58	202.3	158.26	10	6	4
8131	68.02	408.0	68.02	17	9	2
8132	33.2	247.12	284.7	10	7	7
8133	46.43	283.73	143.29	14	8	3
8134	43.73	333.09	43.73	10	7	2
8135	62.42	140.4	455.66	14	4	12
8136	58.92	165.96	533.4	18	6	10
8137	40.19	232.45	307.45	14	5	7
8138	80.17	311.51	80.17	15	8	2
8139	9.38	303.0	123.78	6	8	4
8140	47.43	214.09	47.43	15	7	2
8141	58.09	164.19	329.13	12	5	9
8142	5.23	293.95	113.53	5	6	3
8143	31.83	169.09	147.03	11	4	3
8144	63.75	290.01	105.23	13	7	3
8145	49.5	124.36	76.66	9	3	3
8146	71.32	317.54	97.8	16	8	3
8147	61.7	311.12	195.98	15	7	5
8148	77.34	259.0	92.78	15	6	3
8149	49.76	186.16	52.88	11	6	3
8150	76.27	277.41	536.17	16	6	13
8151	47.62	226.64	104.7	15	6	3
8152	60.93	190.73	82.77	13	5	3
8153	43.64	327.78	245.32	13	8	9
8154	77.51	171.75	169.69	15	5	4
8155	51.08	209.14	234.4	12	6	6
8156	33.22	80.32	107.06	9	6	3
8157	64.87	328.25	318.93	14	8	7
8158	63.88	357.36	70.86	15	7	3
8159	40.41	133.83	73.85	11	4	3
8160	47.4	176.74	468.36	10	5	11
8161	59.59	212.97	480.31	11	6	12
8162	67.24	206.44	67.24	14	6	2
8163	25.07	189.77	283.53	10	6	8
8164	63.69	360.43	109.89	15	8	5
8165	48.64	213.38	227.92	14	6	8
8166	48.94	282.26	50.24	13	8	3
8167	48.56	215.4	117.7	12	7	4
8168	74.7	370.06	116.88	13	8	3
8169	71.97	164.39	102.83	17	5	3
8170	24.54	181.04	24.54	9	5	2
8171	17.83	167.63	17.83	9	4	2
8172	29.49	108.01	112.07	8	5	4
8173	56.3	265.4	114.7	12	7	3
8174	34.27	62.97	41.79	9	3	3
8175	42.78	267.86	239.82	11	7	6
8176	43.43	121.51	97.81	13	4	3
8177	45.81	191.91	135.09	11	6	4
8178	24.78	190.84	56.64	6	6	3
8179	16.59	122.95	122.95	9	3	3
8180	21.39	285.41	54.55	10	7	3
8181	15.77	294.43	92.95	8	7	3
8182	41.32	239.12	92.04	9	6	3
8183	58.94	203.86	134.9	14	6	4
8184	16.25	271.03	425.27	9	7	11
8185	53.9	195.1	113.62	15	5	4
8186	28.39	311.45	28.39	12	7	2
8187	11.35	78.23	421.27	5	6	12
8188	56.76	77.86	113.94	14	3	3
8189	33.65	137.25	257.97	13	5	5
8190	39.91	355.27	90.81	10	8	3
8191	11.41	398.73	375.37	10	9	8
8192	10.78	252.28	10.78	9	7	2
8193	45.04	333.02	45.04	9	9	2
8194	39.99	299.03	175.13	11	8	5
8195	47.61	247.59	302.17	10	8	7
8196	1.42	343.36	1.42	2	8	2
8197	52.83	325.99	114.25	12	8	3
8198	16.79	226.69	70.31	9	6	3
8199	47.88	282.9	47.88	12	8	2
8200	18.13	252.73	70.37	10	7	4
8201	25.65	280.09	211.57	9	9	6
8202	38.02	168.02	50.36	10	5	3
8203	27.56	129.34	124.56	11	3	3
8204	7.34	155.66	116.02	7	4	3
8205	24.59	354.99	28.47	8	8	3
8206	50.91	74.05	119.01	11	3	4
8207	70.8	220.58	306.84	13	5	7
8208	45.1	134.84	303.58	9	5	8
8209	53.33	225.21	76.53	10	7	3
8210	52.82	235.22	100.2	13	5	4
8211	68.09	108.71	92.07	13	3	3
8212	44.9	120.26	51.88	14	4	3
8213	63.43	148.35	100.03	14	5	4
8214	29.63	178.69	86.85	7	5	4
8215	57.99	182.81	63.71	12	4	3
8216	17.56	153.36	479.3	7	6	14
8217	32.9	248.18	32.9	11	7	2
8218	38.62	218.7	446.22	12	7	11
8219	34.39	319.07	84.41	12	8	3
8220	73.22	123.28	117.78	17	4	3
8221	25.37	159.19	25.37	9	6	2
8222	34.59	271.13	179.83	8	6	6
8223	41.3	64.24	41.3	10	4	2
8224	63.7	272.38	153.18	13	7	4
8225	23.17	228.97	259.39	10	6	6
8226	9.59	232.99	96.29	9	7	3
8227	72.88	166.86	72.88	16	5	2
8228	33.14	209.16	90.26	6	6	4
8229	68.35	359.87	68.35	15	8	2
8230	39.52	261.92	128.5	13	6	3
8231	39.11	264.73	39.11	9	6	2
8232	64.89	144.11	199.03	14	5	5
8233	60.69	151.71	154.57	11	4	5
8234	60.45	148.17	70.61	9	5	3
8235	73.82	290.36	136.8	18	6	6
8236	55.96	201.3	110.34	16	7	3
8237	74.2	143.42	418.26	15	5	10
8238	49.34	215.5	361.08	9	6	9
8239	12.84	366.52	342.62	10	9	7
8240	63.51	161.73	73.03	15	6	3
8241	47.99	154.39	115.37	8	4	5
8242	34.22	253.08	390.46	12	6	9
8243	76.06	251.22	136.5	16	8	3
8244	28.42	324.38	28.42	10	8	2
8245	69.54	190.44	260.38	16	4	7
8246	41.81	239.99	80.91	9	7	3
8247	55.26	355.4	92.24	12	7	3
8248	52.13	191.05	145.03	12	7	5
8249	33.82	104.32	33.82	8	4	2
8250	49.58	188.8	127.6	11	6	3
8251	59.35	132.37	119.63	12	4	5
8252	67.13	277.89	120.49	14	8	3
8253	41.9	144.92	54.42	10	5	3
8254	54.43	84.85	106.83	12	3	4
8255	8.65	278.21	126.09	7	6	4
8256	74.82	149.56	143.18	20	5	4
8257	43.67	203.05	296.31	14	6	9
8258	36.95	166.47	173.01	11	5	4
8259	55.75	192.61	55.75	9	7	2
8260	40.62	269.52	115.84	13	6	4
8261	72.73	177.97	89.99	15	5	3
8262	42.8	315.76	93.72	8	9	4
8263	76.8	213.14	76.8	16	7	2
8264	37.4	246.3	136.36	9	5	4
8265	29.83	155.35	29.83	9	5	2
8266	36.44	350.32	149.8	14	7	4
8267	36.73	153.15	110.29	8	5	3
8268	68.23	322.47	150.75	17	7	5
8269	33.72	220.32	92.36	9	7	5
8270	55.38	295.96	55.38	17	8	2
8271	8.49	173.87	55.81	7	4	3
8272	34.39	294.97	775.27	10	8	20
8273	26.57	236.19	84.75	10	7	3
8274	55.23	129.07	55.23	13	4	2
8275	39.52	331.18	71.96	10	7	3
8276	45.87	239.81	318.35	11	7	8
8277	36.53	77.99	145.85	9	4	4
8278	62.73	163.71	122.83	14	6	3
8279	49.83	134.25	402.39	12	4	8
8280	26.12	282.68	26.12	7	8	2
8281	57.51	240.37	188.95	14	6	5
8282	68.04	176.66	142.84	13	7	4
8283	48.12	283.58	164.94	9	8	4
8284	39.5	202.5	64.66	8	6	3
8285	12.43	390.95	60.27	6	9	3
8286	69.88	326.72	99.12	16	8	3
8287	22.74	266.7	114.52	8	6	4
8288	49.51	162.93	76.69	11	4	3
8289	32.85	159.57	1326.15	12	5	29
8290	38.26	112.92	63.34	8	6	3
8291	26.68	174.86	142.16	7	5	5
8292	73.32	84.96	87.16	17	3	3
8293	51.98	170.56	116.32	14	6	4
8294	47.8	206.76	73.46	11	7	3
8295	60.78	150.82	204.24	14	5	5
8296	5.03	254.23	76.55	4	7	3
8297	64.6	246.62	64.6	13	6	2
8298	25.56	323.58	77.04	10	6	3
8299	61.9	182.7	61.9	13	7	2
8300	34.76	85.26	52.96	9	4	3
8301	42.52	473.24	109.96	13	10	3
8302	45.57	230.27	58.21	10	6	3
8303	24.73	167.95	60.55	9	7	3
8304	32.54	409.02	32.54	5	9	2
8305	43.03	137.83	631.33	12	5	13
8306	26.15	180.15	26.15	12	5	2
8307	73.35	73.35	73.35	18	2	2
8308	44.59	473.41	306.61	16	9	7
8309	33.55	235.55	321.53	6	8	8
8310	48.28	83.74	180.86	11	4	5
8311	65.71	139.97	126.17	16	4	4
8312	47.88	158.22	95.18	8	4	3
8313	34.1	184.28	139.38	9	5	4
8314	66.64	242.34	66.64	14	7	2
8315	39.14	217.56	87.8	9	6	4
8316	25.31	236.55	44.49	9	7	3
8317	38.01	341.29	122.49	11	8	3
8318	40.1	228.76	265.64	9	9	6
8319	25.82	277.92	25.82	14	7	2
8320	17.19	243.99	17.19	11	9	2
8321	36.12	184.88	580.22	9	6	14
8322	35.12	232.0	35.12	12	7	2
8323	60.86	261.86	192.88	14	8	6
8324	51.41	298.35	148.35	12	6	5
8325	34.47	102.57	34.47	7	4	2
8326	42.11	228.07	194.59	11	6	5
8327	11.27	256.05	134.25	10	6	4
8328	38.88	186.72	56.54	8	5	3
8329	36.5	232.72	124.66	8	6	4
8330	45.95	190.51	45.95	13	5	2
8331	49.87	197.75	277.31	9	6	8
8332	37.82	290.5	231.94	16	6	6
8333	60.82	247.8	173.3	12	6	4
8334	64.25	293.39	415.75	18	8	9
8335	19.46	103.9	137.14	9	4	4
8336	74.41	272.67	137.01	12	6	4
8337	40.5	277.8	40.5	18	7	2
8338	47.78	187.62	55.08	9	6	3
8339	16.09	224.35	136.33	7	6	4
8340	47.58	313.76	47.58	11	8	2
8341	19.7	269.68	108.52	9	7	3
8342	38.83	275.65	38.83	10	6	2
8343	55.52	116.8	55.52	12	4	3
8344	63.89	165.19	67.01	14	5	3
8345	19.91	309.61	117.97	9	7	5
8346	24.96	87.42	24.96	8	5	2
8347	36.58	159.24	132.7	14	7	4
8348	30.35	172.15	30.35	9	7	2
8349	32.27	105.27	105.03	11	5	3
8350	56.97	267.91	61.25	13	8	3
8351	59.03	322.67	73.11	12	8	3
8352	29.6	156.0	86.18	9	6	3
8353	40.11	106.93	168.03	10	5	6
8354	1.66	319.68	1.66	4	8	2
8355	23.0	198.8	115.96	8	6	3
8356	48.69	128.07	128.13	10	4	4
8357	13.2	150.38	136.02	9	5	4
8358	54.13	322.75	128.99	17	7	4
8359	23.08	256.9	219.76	8	7	6
8360	59.67	251.47	59.67	15	7	2
8361	20.66	257.84	1258.12	11	6	33
8362	35.69	304.97	85.83	15	6	3
8363	58.95	287.77	58.95	12	7	2
8364	56.85	266.23	169.11	16	7	6
8365	60.95	139.91	83.53	16	6	3
8366	63.61	256.77	63.61	13	6	2
8367	38.86	104.06	398.54	10	4	11
8368	37.39	255.21	118.79	8	7	3
8369	39.54	125.02	136.12	7	6	4
8370	31.74	244.72	31.74	11	6	2
8371	72.27	134.19	578.47	16	5	13
8372	38.64	105.6	237.52	7	5	7
8373	26.76	290.36	72.12	11	9	4
8374	3.24	147.64	510.3	4	4	13
8375	32.74	318.2	307.52	8	10	8
8376	62.24	336.78	323.0	15	7	8
8377	34.39	208.15	47.39	7	7	3
8378	44.03	81.91	80.69	10	5	3
8379	58.56	275.92	92.6	13	7	3
8380	22.47	144.07	80.73	6	5	3
8381	76.44	235.22	76.44	16	5	2
8382	13.63	13.63	13.63	6	2	2
8383	51.11	183.27	54.45	8	6	3
8384	43.97	118.53	43.97	10	4	2
8385	42.19	162.19	195.73	13	5	4
8386	7.72	249.76	27.78	7	7	3
8387	54.39	153.25	112.77	13	5	3
8388	24.88	183.66	107.82	10	5	4
8389	68.67	137.93	68.67	17	4	2
8390	56.0	254.86	71.86	11	6	3
8391	41.99	174.95	105.13	9	7	4
8392	66.88	227.2	66.88	14	6	2
8393	7.41	338.31	247.65	7	7	7
8394	37.14	349.76	37.14	7	8	2
8395	55.82	249.22	88.58	12	7	3
8396	38.92	127.7	130.74	11	4	5
8397	55.48	289.98	174.64	10	7	7
8398	29.8	268.04	194.16	9	7	5
8399	60.39	245.69	75.23	13	5	3
8400	60.54	293.12	124.72	17	8	5
8401	70.06	305.12	100.04	15	6	3
8402	63.29	320.85	232.77	15	6	7
8403	58.0	196.92	225.68	16	6	5
8404	64.89	233.47	205.23	11	6	4
8405	28.23	199.71	84.31	6	6	3
8406	59.47	204.31	148.71	12	5	5
8407	69.17	277.69	69.17	11	7	2
8408	45.03	230.59	71.85	9	8	3
8409	28.95	298.23	649.81	14	6	16
8410	14.66	324.96	14.66	11	8	2
8411	14.69	199.81	14.69	8	6	2
8412	61.86	257.88	228.72	14	5	6
8413	59.1	301.06	59.1	10	7	2
8414	21.28	353.1	21.28	10	8	2
8415	28.12	218.52	393.74	12	6	10
8416	54.84	155.84	243.98	10	5	6
8417	22.84	242.18	131.72	12	7	4
8418	61.88	189.54	61.88	13	8	2
8419	63.19	205.23	91.61	13	5	4
8420	64.79	243.53	112.29	13	6	3
8421	27.81	326.33	27.81	9	8	2
8422	48.91	173.73	48.91	11	5	2
8423	17.43	272.55	70.49	6	8	3
8424	61.49	79.51	61.49	16	4	2
8425	27.07	240.95	110.27	10	7	4
8426	49.58	295.0	190.98	10	8	6
8427	50.39	202.33	312.31	10	6	8
8428	46.13	228.25	70.87	11	6	3
8429	23.25	180.73	93.37	13	5	3
8430	40.53	134.99	190.57	11	5	4
8431	59.58	177.98	59.58	13	5	2
8432	33.1	231.9	350.26	10	5	9
8433	57.43	217.51	117.75	14	6	5
8434	74.27	226.55	74.27	17	6	2
8435	59.09	92.91	92.55	11	5	3
8436	71.1	434.76	121.26	13	9	3
8437	34.57	170.19	298.17	14	5	8
8438	55.52	139.76	77.94	10	6	3
8439	62.24	240.18	177.7	14	6	5
8440	59.86	181.16	127.48	16	5	3
8441	22.96	187.5	232.34	10	5	5
8442	76.29	259.69	81.21	16	6	3
8443	45.66	394.34	101.42	13	8	3
8444	66.5	154.96	384.16	16	6	12
8445	53.62	437.44	157.42	15	9	4
8446	73.42	169.12	128.12	12	6	3
8447	5.58	320.68	109.0	6	7	3
8448	37.54	225.48	116.06	7	6	4
8449	66.61	295.39	94.09	12	9	3
8450	51.85	114.91	51.85	14	4	2
8451	15.22	146.6	116.82	7	4	3
8452	52.23	222.21	476.47	12	5	11
8453	35.65	209.29	612.85	13	6	14
8454	20.42	163.18	20.42	7	4	2
8455	46.65	135.81	314.13	11	5	8
8456	30.53	230.77	763.69	13	6	19
8457	7.41	219.29	115.35	7	6	4
8458	57.39	194.25	556.03	20	7	14
8459	5.7	254.54	244.1	6	8	6
8460	70.51	235.87	70.51	14	7	2
8461	38.95	86.35	41.13	9	4	3
8462	60.53	183.21	672.57	10	6	16
8463	16.9	141.16	54.58	13	5	3
8464	17.78	133.58	114.84	10	6	3
8465	74.73	118.53	74.73	16	5	2
8466	20.27	199.99	116.33	9	6	3
8467	70.83	225.87	172.85	16	6	5
8468	30.6	188.9	35.68	9	6	3
8469	21.82	134.58	146.62	12	3	4
8470	56.33	87.47	248.25	10	4	8
8471	43.16	190.3	580.84	12	5	13
8472	70.55	210.39	100.19	11	6	4
8473	44.47	250.91	197.79	14	8	4
8474	36.11	161.79	111.17	9	4	3
8475	56.56	236.04	73.04	16	8	3
8476	52.38	236.36	133.54	11	6	4
8477	68.65	189.99	261.91	11	5	6
8478	51.16	284.0	335.22	10	8	9
8479	36.0	36.0	36.0	14	2	2
8480	59.61	276.21	59.61	12	6	2
8481	31.42	142.54	31.42	10	5	2
8482	18.91	338.71	18.91	7	8	2
8483	27.41	273.71	86.87	11	8	4
8484	24.86	315.62	397.96	10	7	10
8485	1.7	203.8	170.58	4	5	4
8486	28.32	142.12	115.26	11	6	4
8487	43.84	340.32	59.66	9	9	3
8488	68.79	201.63	101.73	15	6	4
8489	53.84	317.8	53.84	9	8	2
8490	44.67	222.75	118.53	11	6	4
8491	25.73	229.69	25.73	10	6	2
8492	41.03	263.49	180.45	10	7	4
8493	31.89	112.47	31.89	8	4	2
8494	33.06	33.06	33.06	8	2	2
8495	45.57	163.69	45.57	16	6	2
8496	36.76	163.66	95.22	15	5	3
8497	15.81	95.21	87.57	5	5	3
8498	80.02	273.22	88.48	16	6	3
8499	60.39	186.69	221.43	14	5	7
8500	61.11	126.27	61.11	14	4	2
8501	31.5	227.14	44.5	6	7	3
8502	37.92	166.48	69.04	11	5	3
8503	56.02	353.9	109.16	9	9	3
8504	9.47	187.11	447.49	7	4	12
8505	51.33	187.65	100.99	12	6	4
8506	2.51	322.89	99.39	3	8	3
8507	31.38	188.78	31.38	9	6	2
8508	22.88	357.86	99.36	8	9	3
8509	48.41	139.17	241.11	10	5	9
8510	29.13	87.95	71.83	11	3	3
8511	39.9	194.24	170.66	12	6	8
8512	43.39	219.09	76.71	12	6	4
8513	25.1	182.7	121.94	12	7	4
8514	65.67	222.15	111.53	11	5	4
8515	61.02	177.62	61.02	16	7	2
8516	52.11	314.31	74.93	14	7	3
8517	41.43	154.83	58.37	9	4	3
8518	39.9	372.86	39.9	11	9	2
8519	51.05	268.23	52.15	10	7	3
8520	47.5	314.28	124.04	11	8	5
8521	66.38	268.52	398.98	16	6	9
8522	15.62	210.02	120.82	10	5	3
8523	51.78	51.78	84.54	12	2	3
8524	34.5	286.2	92.68	9	8	4
8525	17.44	175.0	93.86	8	6	3
8526	49.33	171.31	684.21	10	6	16
8527	37.89	159.61	37.89	9	5	2
8528	61.51	305.81	61.51	16	8	2
8529	28.29	134.85	110.31	8	6	4
8530	56.49	221.19	206.95	14	6	4
8531	29.26	257.78	41.88	12	6	4
8532	23.45	266.23	533.87	9	6	11
8533	37.04	185.58	81.62	8	6	3
8534	38.52	47.14	57.0	7	3	3
8535	41.19	320.17	193.53	14	6	6
8536	57.45	190.01	250.03	14	5	6
8537	42.69	272.03	42.69	13	7	2
8538	37.56	182.42	51.4	11	5	3
8539	25.52	174.92	25.52	10	6	2
8540	26.56	157.82	88.88	10	5	3
8541	31.1	196.92	94.24	16	6	3
8542	45.37	243.19	342.95	11	7	9
8543	6.58	259.14	132.56	7	6	3
8544	24.96	414.74	137.88	9	9	6
8545	26.26	303.96	110.24	6	7	3
8546	7.33	116.31	7.33	7	4	2
8547	34.55	211.11	65.65	11	6	3
8548	10.99	262.23	181.85	9	7	4
8549	77.79	210.45	195.03	18	5	5
8550	27.6	86.86	114.28	9	3	3
8551	8.61	227.81	8.61	7	6	2
8552	35.05	348.07	121.17	14	10	4
8553	74.46	270.62	87.2	19	6	4
8554	63.87	319.35	63.87	20	8	2
8555	40.96	258.42	40.96	10	7	2
8556	32.57	201.77	42.19	8	7	3
8557	43.03	217.53	88.91	13	5	3
8558	19.52	273.14	19.52	10	7	2
8559	29.4	231.96	586.74	10	6	13
8560	53.77	188.27	53.77	10	5	2
8561	30.09	229.61	96.89	12	8	3
8562	25.93	233.67	105.27	11	5	4
8563	43.0	299.76	43.0	10	7	2
8564	34.81	191.81	42.87	8	5	3
8565	56.65	89.93	107.97	8	4	3
8566	40.29	300.07	94.71	13	7	3
8567	60.83	214.61	746.51	13	5	17
8568	59.4	184.46	110.26	13	5	4
8569	2.43	278.91	41.67	3	7	3
8570	40.41	262.23	976.63	11	7	23
8571	19.01	294.35	148.57	7	9	5
8572	37.89	149.87	129.71	16	4	3
8573	39.13	172.15	51.41	10	5	3
8574	34.49	209.75	148.37	9	7	5
8575	61.32	242.26	108.12	13	7	3
8576	34.62	342.8	43.8	14	8	3
8577	51.58	263.38	137.26	13	6	4
8578	38.89	174.75	167.69	11	6	5
8579	59.47	206.31	99.91	14	5	3
8580	39.56	299.42	329.22	14	6	7
8581	41.47	355.99	41.47	9	8	2
8582	21.84	259.4	21.84	11	6	2
8583	30.82	239.34	177.66	10	5	4
8584	46.84	255.68	863.04	10	7	21
8585	53.15	219.49	82.85	13	6	3
8586	47.57	122.77	47.57	9	5	2
8587	32.53	278.15	144.05	12	7	5
8588	34.66	120.3	189.94	10	5	7
8589	47.42	130.48	141.88	14	4	4
8590	36.85	193.89	36.85	10	5	2
8591	50.68	128.18	50.68	12	5	2
8592	15.59	200.31	416.27	8	6	10
8593	31.91	241.67	321.37	12	6	8
8594	37.19	322.05	135.91	12	9	3
8595	52.82	257.08	613.06	12	7	12
8596	39.1	260.6	142.38	14	7	3
8597	69.3	106.06	146.1	14	5	4
8598	85.38	328.68	144.56	18	7	4
8599	54.34	87.56	267.42	9	4	6
8600	61.58	268.66	75.5	13	8	3
8601	65.37	261.23	302.21	14	7	8
8602	37.13	157.23	210.55	10	7	6
8603	48.17	258.13	48.17	7	8	2
8604	29.86	257.74	250.66	14	7	6
8605	31.04	223.58	31.04	11	8	2
8606	41.2	124.72	99.88	12	5	3
8607	22.22	223.24	22.22	11	7	2
8608	42.27	105.45	101.97	9	4	3
8609	40.56	217.02	332.2	9	7	11
8610	35.85	142.95	127.81	8	6	5
8611	22.81	143.99	85.71	7	4	3
8612	65.82	422.12	259.12	13	9	8
8613	2.5	146.6	138.6	2	5	3
8614	41.21	41.21	316.27	8	3	7
8615	46.54	332.52	46.54	11	7	2
8616	65.34	92.82	358.92	14	3	10
8617	49.03	104.93	102.15	11	4	3
8618	31.2	285.28	201.36	12	8	6
8619	41.36	162.12	628.06	10	6	13
