sc	rl	cl	kl	rh	ch	kh
4776	39.16	128.82	332.0	11	4	8
4777	39.55	71.81	144.53	12	3	4
4778	45.13	220.17	292.49	12	6	9
4779	52.24	174.9	54.44	13	5	3
4780	30.96	247.92	174.8	11	5	4
4781	49.35	290.47	106.77	10	8	3
4782	54.69	311.63	293.25	14	7	9
4783	54.71	162.67	77.81	11	4	3
4784	55.41	113.01	101.53	14	5	3
4785	11.18	195.46	102.48	8	7	3
4786	43.17	119.65	74.43	13	5	3
4787	50.75	267.45	129.35	11	6	3
4788	30.31	108.51	255.73	8	4	7
4789	55.03	172.99	175.51	14	6	5
4790	59.23	140.37	83.47	15	4	3
4791	23.78	287.08	37.06	11	7	3
4792	55.91	425.23	98.29	13	9	3
4793	56.99	227.31	421.65	14	6	9
4794	52.71	135.43	238.79	12	4	7
4795	59.01	233.97	141.39	13	7	6
4796	59.05	196.55	138.57	12	7	3
4797	28.53	197.33	179.67	10	5	6
4798	7.38	175.86	106.94	4	6	4
4799	59.53	305.83	80.49	13	8	3
4800	51.15	217.19	51.15	8	5	2
4801	15.4	81.66	275.96	5	4	6
4802	8.27	174.43	124.93	8	5	4
4803	56.54	210.0	190.82	12	5	6
4804	45.4	321.86	149.62	10	7	4
4805	47.69	234.47	194.43	13	7	5
4806	32.78	381.98	213.3	12	8	8
4807	58.41	145.11	58.41	16	4	2
4808	66.9	251.18	226.52	14	6	6
4809	34.62	213.32	134.54	13	5	4
4810	66.49	289.41	324.45	10	6	7
4811	56.47	211.05	693.07	18	6	17
4812	40.14	309.4	118.74	9	9	3
4813	16.29	63.45	150.71	6	3	5
4814	34.09	336.41	71.53	11	8	3
4815	22.54	162.06	76.92	9	6	3
4816	80.42	258.52	80.42	19	6	2
4817	70.81	165.39	70.81	20	4	2
4818	41.52	215.94	147.24	8	6	4
4819	52.5	455.52	98.48	13	9	3
4820	23.78	64.08	234.64	10	4	6
4821	42.96	61.78	324.68	11	5	8
4822	47.84	248.48	67.52	9	7	3
4823	47.37	113.09	131.05	12	4	4
4824	35.15	255.45	91.49	8	8	3
4825	24.3	251.88	129.78	10	6	3
4826	59.18	282.6	80.56	15	6	3
4827	32.8	441.56	32.8	11	10	2
4828	15.31	276.63	157.37	10	7	4
4829	55.19	142.53	181.21	12	4	4
4830	14.86	225.6	277.24	7	6	7
4831	13.33	118.39	266.41	8	4	7
4832	66.39	252.73	136.51	12	5	6
4833	49.38	49.38	106.8	14	2	3
4834	47.32	242.52	65.4	14	6	3
4835	55.2	209.48	129.04	11	6	3
4836	15.07	263.41	21.67	8	7	3
4837	26.34	59.28	274.26	8	4	8
4838	22.4	106.76	299.22	6	5	10
4839	31.83	279.83	62.73	14	7	3
4840	6.07	206.23	350.65	5	6	8
4841	42.71	270.73	42.71	13	8	2
4842	66.91	227.75	79.91	17	5	3
4843	21.91	186.29	51.37	8	7	3
4844	36.23	368.11	36.23	9	7	2
4845	65.51	272.69	101.45	12	6	5
4846	47.91	284.53	65.17	11	7	3
4847	60.55	272.35	101.07	14	8	3
4848	50.77	269.69	137.69	15	7	3
4849	50.1	234.62	117.88	13	6	3
4850	46.62	220.02	74.96	9	6	3
4851	4.17	251.41	107.13	5	7	5
4852	21.05	102.99	247.63	10	5	8
4853	61.18	280.06	92.7	16	8	3
4854	55.33	149.77	230.89	9	5	6
4855	40.2	193.52	163.56	10	7	5
4856	21.01	169.85	95.19	8	5	4
4857	69.76	345.62	78.46	12	9	3
4858	37.68	130.1	724.12	9	5	17
4859	58.17	183.99	309.05	15	7	8
4860	32.78	215.82	231.78	9	6	7
4861	21.38	158.34	85.04	9	5	4
4862	8.71	212.23	141.79	7	8	5
4863	53.49	356.31	168.45	10	9	6
4864	27.16	291.88	27.16	9	8	2
4865	64.36	197.1	230.6	14	6	6
4866	64.7	276.14	82.68	13	6	3
4867	30.39	48.43	474.53	10	3	12
4868	29.82	307.78	297.36	11	8	6
4869	30.68	130.56	30.68	7	4	2
4870	42.77	333.85	121.43	11	8	3
4871	63.32	203.36	262.96	14	6	7
4872	58.06	58.06	148.66	14	2	3
4873	25.15	48.89	219.25	9	3	5
4874	0.55	181.25	134.83	2	5	4
4875	20.9	155.52	206.58	9	4	6
4876	67.33	252.55	221.29	13	7	5
4877	29.97	99.93	255.51	9	3	6
4878	56.73	103.63	229.55	13	5	6
4879	62.53	304.43	91.95	13	7	4
4880	68.07	289.47	442.63	13	7	10
4881	69.23	320.27	344.17	16	9	9
4882	60.5	315.72	68.38	15	7	3
4883	32.55	107.95	197.49	6	5	5
4884	59.94	271.1	60.72	13	8	3
4885	72.3	272.72	134.6	17	6	3
4886	61.73	288.05	305.73	10	7	7
4887	66.61	407.51	133.81	14	8	5
4888	61.37	164.69	186.01	13	5	5
4889	34.37	96.07	69.67	8	3	4
4890	45.17	347.11	79.01	9	7	3
4891	71.6	311.7	71.6	16	7	2
4892	5.23	88.25	5.23	6	4	2
4893	41.35	206.71	108.69	11	6	5
4894	43.52	244.08	209.08	13	8	6
4895	49.31	267.77	103.15	7	8	3
4896	20.05	148.19	20.05	7	4	2
4897	62.14	183.72	245.48	11	6	7
4898	45.92	193.34	208.68	8	5	5
4899	22.2	167.68	177.58	11	5	5
4900	31.54	287.18	88.12	8	7	4
4901	45.95	96.11	58.51	16	5	3
4902	58.49	105.79	150.69	12	6	5
4903	56.76	177.82	122.32	12	6	4
4904	46.75	293.71	322.53	10	6	6
4905	62.59	332.43	99.25	15	8	3
4906	25.63	249.59	143.85	10	6	5
4907	55.64	77.06	147.46	10	4	6
4908	26.18	173.62	102.94	9	6	3
4909	12.56	145.78	127.6	9	5	4
4910	50.58	76.32	124.2	15	3	3
4911	23.86	147.9	54.88	11	5	3
4912	32.59	293.01	248.29	14	7	6
4913	38.13	121.17	332.17	12	4	8
4914	56.26	269.72	606.72	11	8	13
4915	45.68	374.78	142.84	12	7	4
4916	60.55	272.35	60.55	14	8	2
4917	30.16	140.82	177.82	9	4	4
4918	16.62	242.24	129.52	9	6	4
4919	24.09	196.13	144.19	9	7	6
4920	41.92	238.62	199.66	11	6	5
4921	54.28	223.92	414.52	16	6	9
4922	6.2	230.92	66.26	7	7	3
4923	22.79	218.03	341.95	14	6	9
4924	62.49	241.07	127.21	14	5	5
4925	5.39	90.11	54.87	6	4	3
4926	54.5	265.28	91.16	12	7	3
4927	56.51	130.41	224.55	14	3	5
4928	33.68	177.88	98.4	9	6	4
4929	38.81	169.05	124.35	10	7	4
4930	63.33	67.11	231.23	13	4	8
4931	6.52	251.04	150.8	6	5	5
4932	84.81	197.61	85.95	19	6	3
4933	9.59	79.11	222.83	6	5	7
4934	34.27	242.03	153.69	8	7	6
4935	69.26	198.1	445.62	17	6	11
4936	47.34	297.64	187.88	13	8	5
4937	47.44	180.16	117.8	11	6	3
4938	11.42	173.52	263.86	6	6	8
4939	65.26	364.16	65.26	14	9	2
4940	70.11	144.09	87.51	15	5	3
4941	44.6	243.54	71.42	13	7	3
4942	40.32	201.1	220.12	15	5	7
4943	52.82	215.94	93.5	15	5	4
4944	54.83	260.35	197.53	11	7	4
4945	66.01	258.07	74.71	13	7	3
4946	38.55	392.83	179.03	10	9	4
4947	49.37	115.97	205.35	8	4	6
4948	38.17	347.45	267.23	9	8	7
4949	41.95	143.63	225.91	10	6	8
4950	46.83	124.49	46.83	9	4	2
4951	27.13	133.47	148.71	12	5	5
4952	22.71	178.35	316.33	9	7	8
4953	54.34	196.96	69.68	13	6	3
4954	84.76	176.48	144.3	16	5	5
4955	37.98	286.74	173.1	11	6	5
4956	23.67	336.91	568.85	8	8	17
4957	40.45	97.63	66.21	10	4	3
4958	52.73	277.15	273.41	12	7	8
4959	58.1	172.98	142.52	13	5	5
4960	39.36	94.9	228.46	8	4	7
4961	69.16	223.0	97.58	14	7	4
4962	10.56	216.64	10.56	8	5	2
4963	49.66	91.04	250.78	8	4	7
4964	63.04	194.2	75.24	10	5	3
4965	66.95	183.39	364.33	18	5	8
4966	62.68	311.36	360.12	10	8	7
4967	24.3	230.26	24.3	8	8	2
4968	59.24	183.38	90.76	16	6	3
4969	36.69	238.01	368.51	6	7	9
4970	68.17	225.95	198.67	14	5	4
4971	43.81	116.59	128.77	9	4	4
4972	7.65	7.65	7.65	5	2	2
4973	34.01	299.23	34.01	11	7	2
4974	37.13	257.81	103.71	8	8	5
4975	38.76	228.24	204.36	8	6	6
4976	33.43	199.81	591.21	10	8	14
4977	30.16	234.38	305.7	10	6	6
4978	75.86	212.98	264.02	16	6	6
4979	62.34	160.52	400.34	12	5	13
4980	71.51	197.05	113.59	15	6	4
4981	67.88	234.16	96.58	18	7	3
4982	25.91	216.03	136.97	8	6	5
4983	50.08	56.86	76.8	11	3	4
4984	39.89	360.21	39.89	9	8	2
4985	40.1	213.62	86.08	7	5	3
4986	40.52	288.92	228.56	15	8	5
4987	41.46	84.28	49.1	11	4	3
4988	56.76	272.12	56.76	16	6	2
4989	14.52	127.22	14.52	8	5	2
4990	59.81	74.15	414.31	15	3	8
4991	62.35	222.93	84.93	15	6	3
4992	48.58	311.18	102.34	12	6	3
4993	68.87	312.95	196.21	14	7	6
4994	20.95	317.21	402.99	9	8	9
4995	18.53	199.83	144.51	8	8	4
4996	60.18	238.76	175.0	15	6	5
4997	7.31	150.53	95.49	6	6	4
4998	72.34	72.34	72.34	17	2	3
4999	57.11	250.87	308.43	11	6	8
5000	8.85	89.97	108.79	7	6	4
5001	57.36	280.2	57.36	12	9	2
5002	31.75	379.97	295.59	14	8	8
5003	26.44	224.38	79.9	10	6	3
5004	51.03	252.95	95.95	12	8	4
5005	42.9	235.14	67.6	13	6	3
5006	34.77	291.07	219.29	13	6	6
5007	10.32	219.58	313.28	7	7	8
5008	23.94	89.12	145.16	6	6	6
5009	48.85	232.11	67.41	12	5	3
5010	73.48	128.2	105.0	16	5	3
5011	48.85	158.15	93.15	9	7	3
5012	24.24	155.42	92.62	8	6	3
5013	36.7	177.16	77.92	10	6	4
5014	61.34	187.32	253.94	11	4	7
5015	43.61	158.93	305.35	15	5	9
5016	19.47	154.03	19.47	6	5	2
5017	57.39	126.37	534.43	9	4	13
5018	52.87	289.71	686.61	15	6	17
5019	46.01	55.89	55.19	16	3	3
5020	12.72	137.34	35.82	8	4	3
5021	43.02	65.32	175.36	10	3	6
5022	11.72	242.5	244.72	5	7	8
5023	62.66	218.14	81.52	13	8	3
5024	74.16	235.06	201.88	15	6	4
5025	34.13	239.79	110.97	10	6	4
5026	13.75	271.73	13.75	9	8	2
5027	70.67	177.07	70.67	15	4	2
5028	25.26	119.74	76.96	7	4	4
5029	40.95	274.19	59.61	12	8	3
5030	28.69	256.49	70.27	7	7	3
5031	3.1	208.48	156.4	5	5	6
5032	56.09	207.63	188.91	9	6	5
5033	51.14	168.42	214.52	8	6	8
5034	35.76	152.36	35.76	14	6	2
5035	49.98	106.02	281.36	11	3	7
5036	56.19	222.11	482.75	14	6	11
5037	34.16	260.18	82.18	10	7	3
5038	61.11	392.11	78.37	15	8	3
5039	25.65	342.79	59.67	14	8	4
5040	25.37	313.55	354.33	8	7	10
5041	59.82	98.62	189.28	16	4	5
5042	10.54	187.26	10.54	7	5	2
5043	39.92	137.54	57.56	8	4	4
5044	19.07	172.71	218.13	6	5	7
5045	62.47	221.81	117.63	12	6	4
5046	73.29	260.95	200.39	13	7	6
5047	47.56	383.56	342.68	8	9	7
5048	71.06	263.84	83.9	16	6	3
5049	63.51	152.11	113.19	14	5	3
5050	53.9	246.24	77.34	14	7	3
5051	55.57	55.57	243.81	9	2	8
5052	43.83	159.35	354.33	14	5	7
5053	64.55	333.33	101.21	14	8	4
5054	23.96	163.24	192.04	13	7	5
5055	16.54	287.36	16.54	6	7	2
5056	28.27	150.29	44.39	9	4	3
5057	18.89	438.39	192.51	12	8	5
5058	42.87	152.25	134.09	7	5	4
5059	18.33	198.89	107.63	7	5	4
5060	32.23	153.61	113.27	9	6	3
5061	53.43	241.37	71.47	13	7	3
5062	78.16	246.18	177.06	15	6	7
5063	52.4	263.42	368.36	12	6	9
5064	50.53	369.01	169.69	13	8	5
5065	29.63	145.89	142.11	14	5	4
5066	55.34	152.04	88.8	12	4	3
5067	65.43	168.11	99.13	13	4	3
5068	53.57	216.25	63.07	13	5	3
5069	44.36	221.68	44.36	9	7	2
5070	52.47	134.75	86.99	10	3	3
5071	28.85	214.11	28.85	8	7	2
5072	73.78	252.28	880.98	14	5	20
5073	43.62	154.42	240.38	8	5	7
5074	25.65	354.33	151.51	8	8	5
5075	59.63	351.73	550.37	11	7	12
5076	76.46	259.68	76.46	19	7	2
5077	10.77	192.63	10.77	7	6	2
5078	66.8	239.08	216.26	11	6	7
5079	53.24	173.24	59.1	10	5	3
5080	12.52	82.52	47.34	8	4	3
5081	69.05	178.45	164.49	17	4	4
5082	51.39	279.95	314.49	13	7	6
5083	59.51	212.11	82.61	14	6	3
5084	38.43	134.29	169.55	11	4	5
5085	32.84	290.98	32.84	11	8	2
5086	30.57	130.77	88.61	8	5	4
5087	31.67	96.49	112.71	9	4	3
5088	34.43	137.91	117.65	12	6	3
5089	50.17	282.11	216.59	14	7	5
5090	37.97	399.15	161.87	8	8	5
5091	5.07	213.77	5.07	4	8	2
5092	62.2	72.6	85.74	16	3	3
5093	50.29	348.73	357.13	11	8	10
5094	29.63	172.07	151.45	11	5	5
5095	32.03	154.69	204.13	9	5	5
5096	50.86	316.54	80.2	14	8	3
5097	70.04	290.86	127.58	11	7	4
5098	27.32	184.1	99.12	10	6	3
5099	26.05	245.49	112.57	11	7	3
5100	61.51	185.49	209.11	13	7	6
5101	39.59	58.27	39.59	8	3	2
5102	61.65	261.41	152.23	16	7	6
5103	59.16	174.14	127.32	14	4	3
5104	46.42	97.04	221.7	10	5	5
5105	45.59	247.33	45.59	11	7	2
5106	6.49	148.47	6.49	8	3	2
5107	61.66	142.64	85.1	13	4	3
5108	65.25	222.99	221.17	12	6	7
5109	25.81	155.99	105.99	11	5	3
5110	53.09	295.85	369.89	9	7	9
5111	64.93	201.73	89.21	11	5	3
5112	61.21	336.45	124.01	15	8	4
5113	64.92	264.3	91.0	15	5	3
5114	47.77	177.11	47.77	12	5	2
5115	22.11	172.49	140.37	7	6	4
5116	47.84	210.86	419.9	12	5	12
5117	60.89	276.69	309.89	15	7	6
5118	44.23	51.87	44.23	14	3	2
5119	33.13	120.23	217.07	13	4	5
5120	60.26	226.76	60.26	12	7	2
5121	29.44	310.74	287.0	13	7	6
5122	34.75	290.59	211.71	12	7	9
5123	27.71	199.73	189.85	7	7	6
5124	38.63	149.49	38.63	7	8	2
5125	62.28	231.9	62.28	15	5	2
5126	78.39	242.25	78.39	18	8	2
5127	31.95	143.37	31.95	14	4	2
5128	46.24	252.8	46.24	10	7	2
5129	20.38	269.44	280.64	10	6	7
5130	45.66	196.72	737.62	12	5	18
5131	58.66	143.3	84.46	13	4	3
5132	28.03	199.75	149.97	8	6	4
5133	70.52	179.16	85.18	17	5	3
5134	56.05	301.53	92.21	11	9	3
5135	76.21	211.35	109.19	17	6	3
5136	40.31	215.57	343.79	12	7	10
5137	41.72	274.74	249.04	15	6	9
5138	54.63	243.99	169.79	10	6	6
5139	55.89	232.41	148.03	11	8	4
5140	20.92	185.84	95.3	8	5	3
5141	27.5	267.82	110.72	10	7	3
5142	65.17	68.15	65.17	16	3	2
5143	43.21	262.87	163.61	11	7	5
5144	44.59	303.29	173.15	11	8	5
5145	51.02	246.14	156.3	15	6	4
5146	59.12	151.1	59.12	15	5	2
5147	58.37	103.25	211.87	12	6	7
5148	37.4	235.22	118.56	8	7	5
5149	30.84	183.42	137.86	12	5	3
5150	22.72	194.92	329.64	12	5	9
5151	44.26	344.94	52.2	11	9	3
5152	9.23	310.81	116.57	8	7	3
5153	45.04	96.92	68.72	10	3	3
5154	40.23	161.09	71.73	9	4	3
5155	60.67	218.05	193.03	14	6	5
5156	65.82	271.26	111.8	15	6	3
5157	47.36	273.28	225.78	10	7	6
5158	25.09	246.01	157.09	8	7	6
5159	41.33	261.05	266.51	9	6	6
5160	40.92	292.48	92.9	12	8	5
5161	9.91	257.25	94.59	7	7	3
5162	56.9	353.38	67.94	11	7	3
5163	21.23	152.13	128.69	11	4	4
5164	39.59	46.47	160.17	11	3	6
5165	55.5	195.58	221.14	10	7	5
5166	32.91	234.61	187.87	8	6	5
5167	63.14	366.18	201.32	12	7	8
5168	47.56	113.94	51.58	11	3	3
5169	34.46	181.58	36.56	9	5	3
5170	72.29	348.43	188.29	13	8	6
5171	8.08	274.74	183.2	7	7	5
5172	34.69	221.49	159.55	9	6	4
5173	44.64	314.54	230.18	14	6	6
5174	36.08	241.1	49.4	11	6	3
5175	35.65	114.03	182.81	13	4	5
5176	31.03	177.35	111.29	10	5	3
5177	48.25	248.59	325.99	12	7	9
5178	63.9	229.96	99.88	13	6	4
5179	71.74	242.32	159.54	17	6	4
5180	48.08	230.74	303.26	8	6	7
5181	29.72	302.32	48.24	10	7	3
5182	29.25	225.69	29.25	10	6	2
5183	47.83	166.45	79.35	11	5	3
5184	76.33	350.09	120.19	14	7	5
5185	47.05	182.51	326.97	11	5	7
5186	56.75	238.47	216.89	17	7	6
5187	56.72	195.74	436.44	11	6	11
5188	51.87	179.33	168.35	10	6	4
5189	27.89	196.81	152.13	10	5	5
5190	18.61	361.13	18.61	10	9	2
5191	56.12	175.18	155.02	16	6	4
5192	67.24	248.48	131.56	16	7	4
5193	70.92	207.44	209.58	15	5	5
5194	44.58	231.46	44.58	12	5	2
5195	52.24	311.26	163.72	12	6	5
5196	57.71	208.55	332.41	13	6	10
5197	31.35	156.71	101.71	9	5	3
5198	33.06	154.1	175.86	12	4	6
5199	38.8	129.64	118.72	11	4	3
5200	64.81	334.47	83.15	16	7	3
5201	52.75	235.11	52.75	14	5	2
5202	38.47	191.09	73.95	11	5	3
5203	57.1	172.18	57.1	18	5	2
5204	50.93	434.49	112.91	9	9	3
5205	60.77	183.59	216.85	15	5	5
5206	41.0	222.3	149.18	11	6	4
5207	24.72	206.24	483.58	12	6	11
5208	43.04	137.1	263.46	9	5	9
5209	50.65	396.75	256.07	10	8	6
5210	38.39	250.43	38.39	7	6	2
5211	37.34	306.72	37.34	11	7	2
5212	64.49	202.89	72.29	14	6	4
5213	64.74	168.1	434.84	14	5	9
5214	33.69	261.35	153.33	14	8	5
5215	64.16	367.26	64.16	12	8	2
5216	50.1	216.1	87.88	15	6	3
5217	70.49	229.15	451.53	19	6	11
5218	17.24	131.78	537.2	10	4	11
5219	61.12	219.6	348.92	13	6	10
5220	18.29	252.29	541.47	11	7	11
5221	40.06	365.1	169.72	11	9	5
5222	31.97	151.49	162.37	7	5	4
5223	70.61	265.87	211.59	16	7	4
5224	56.14	100.0	114.54	11	5	3
5225	53.75	233.21	172.69	14	6	6
5226	63.24	386.04	79.34	12	7	3
5227	50.18	130.56	429.06	11	5	11
5228	30.28	281.56	52.58	12	7	3
5229	68.88	233.48	213.08	18	6	5
5230	60.25	129.43	111.89	15	4	3
5231	41.48	222.12	394.96	13	6	12
5232	28.81	241.93	122.39	11	7	4
5233	15.59	130.55	69.19	7	4	3
5234	64.98	229.86	114.14	18	5	4
5235	62.17	239.09	62.17	13	8	2
5236	51.6	214.78	171.22	12	5	5
5237	41.24	265.32	154.9	10	7	4
5238	50.93	279.19	149.27	11	7	4
5239	38.35	75.27	352.71	14	4	9
5240	43.65	217.09	280.97	9	7	8
5241	41.91	84.09	97.07	13	3	3
5242	43.83	264.39	43.83	11	7	2
5243	64.21	95.15	427.15	11	4	12
5244	54.23	214.85	157.47	14	7	5
5245	39.28	222.2	158.7	12	7	4
5246	64.01	289.09	201.91	19	6	6
5247	45.06	109.64	87.64	10	3	4
5248	40.68	155.14	183.52	8	5	6
5249	16.62	333.38	16.62	8	8	2
5250	51.38	259.74	226.3	13	7	6
5251	37.26	311.38	134.94	8	7	3
5252	33.35	272.35	172.87	15	6	7
5253	51.8	224.86	68.66	13	6	3
5254	58.69	308.07	58.69	14	7	2
5255	10.3	215.74	10.3	9	6	2
5256	52.37	197.05	58.97	11	6	3
5257	15.17	110.85	412.49	8	5	11
5258	35.05	108.47	149.89	8	5	5
5259	60.21	343.69	60.21	13	8	2
5260	43.87	243.77	43.87	9	6	2
5261	70.92	267.62	279.12	15	7	7
5262	67.18	162.62	142.22	14	6	4
5263	54.33	318.93	255.71	14	7	7
5264	28.94	171.28	111.42	8	6	4
5265	34.93	171.93	135.11	12	6	5
5266	28.17	142.97	166.39	7	4	4
5267	42.83	172.73	124.61	14	4	3
5268	57.55	203.53	155.23	12	6	3
5269	33.88	205.8	431.64	10	6	9
5270	66.46	193.08	66.46	16	5	2
5271	48.36	292.5	56.0	11	7	3
5272	37.74	159.24	77.6	9	5	4
5273	79.77	174.35	171.57	18	4	5
5274	20.69	195.89	121.51	9	6	4
5275	69.7	218.56	130.12	13	6	3
5276	17.5	87.76	135.66	8	5	5
5277	51.35	150.41	191.49	13	6	5
5278	32.14	229.88	32.14	8	7	2
5279	46.35	275.45	171.43	10	7	6
5280	41.18	169.48	95.38	12	5	4
5281	44.64	270.94	226.76	9	7	9
5282	63.99	374.39	171.51	13	9	4
5283	35.47	212.47	136.33	9	7	4
5284	62.63	232.31	128.09	10	7	4
5285	43.27	197.87	51.77	13	6	3
5286	54.92	206.44	146.92	11	7	5
5287	39.59	206.69	71.67	10	5	4
5288	66.62	170.68	132.28	13	5	5
5289	34.57	105.17	100.87	10	5	3
5290	56.45	254.85	75.43	11	7	3
5291	35.0	201.4	86.0	10	6	4
5292	50.35	245.41	191.99	11	6	7
5293	46.65	241.65	167.25	11	6	4
5294	50.24	216.06	50.24	11	6	2
5295	33.45	141.91	99.81	11	6	3
5296	57.17	149.83	67.83	10	6	4
5297	39.47	174.85	247.83	7	5	8
5298	58.18	225.48	58.18	12	5	2
5299	29.58	211.92	29.58	7	5	2
5300	31.97	301.05	63.25	8	7	3
5301	43.39	159.89	260.95	11	6	6
5302	34.7	219.9	91.18	8	8	3
5303	67.31	271.59	187.99	16	7	7
5304	46.65	252.19	559.99	13	6	14
5305	61.0	307.54	74.36	14	6	3
5306	54.97	336.41	113.71	11	8	4
5307	33.36	314.92	55.7	8	8	3
5308	57.32	294.04	124.12	12	8	3
5309	27.33	201.45	76.45	10	6	4
5310	68.77	263.57	96.21	15	6	3
5311	33.13	268.97	33.13	10	6	2
5312	45.35	156.53	200.59	9	4	5
5313	58.87	199.87	76.91	15	5	3
5314	40.83	162.01	100.97	13	5	3
5315	24.19	123.53	308.99	11	5	7
5316	24.44	276.1	139.98	7	7	6
5317	56.38	208.38	107.62	12	8	3
5318	54.25	182.17	79.85	10	6	3
5319	54.32	370.08	85.3	10	8	4
5320	33.5	197.52	33.5	16	7	2
5321	56.7	220.7	172.76	13	5	4
5322	21.32	268.14	477.9	12	8	11
5323	12.71	68.41	12.71	5	3	2
5324	59.16	186.24	526.36	12	4	12
5325	27.43	112.09	85.75	9	6	3
5326	57.06	333.6	84.5	15	7	3
5327	51.08	322.02	428.46	11	7	10
5328	55.86	202.42	154.16	13	5	5
5329	73.35	234.91	91.55	21	6	3
5330	39.57	290.25	101.15	8	7	5
5331	48.98	177.58	156.76	8	6	4
5332	40.46	106.92	104.24	10	4	3
5333	53.63	204.03	275.85	14	7	7
5334	27.19	305.65	117.03	14	6	4
5335	41.75	233.05	105.33	11	7	4
5336	28.43	190.33	110.41	9	5	4
5337	55.77	243.57	163.17	12	7	5
5338	52.22	272.26	130.82	13	9	3
5339	29.88	258.42	29.88	9	8	3
5340	58.55	215.15	124.81	12	7	5
5341	49.79	108.41	159.75	10	3	4
5342	36.93	199.21	152.15	11	5	5
5343	28.71	283.63	101.61	12	7	3
5344	21.25	281.31	205.25	11	8	5
5345	45.0	99.0	163.76	10	5	4
5346	24.15	258.33	156.13	11	5	3
5347	33.33	189.97	225.71	7	6	8
5348	56.73	219.03	322.81	14	7	8
5349	45.73	330.97	74.43	16	7	3
5350	63.25	196.11	176.77	14	7	5
5351	49.88	168.76	169.32	12	6	4
5352	48.11	210.55	387.17	10	6	9
5353	28.62	113.9	122.64	10	4	6
5354	58.44	214.86	224.18	16	7	5
5355	40.73	237.17	44.51	13	6	3
5356	46.51	227.03	46.51	11	7	2
5357	12.61	225.41	332.21	9	7	8
5358	63.85	116.95	104.61	13	3	3
5359	37.09	217.69	149.49	9	7	6
5360	54.77	221.73	319.71	14	5	9
5361	57.42	251.96	111.22	12	7	3
5362	17.06	293.64	17.06	9	8	2
5363	65.95	270.41	131.95	14	7	3
5364	57.67	222.19	229.51	14	5	6
5365	64.9	254.26	83.74	16	5	4
5366	47.33	169.41	588.09	10	4	16
5367	55.22	241.68	585.68	10	8	15
5368	37.29	211.91	300.73	14	6	10
5369	58.2	135.2	274.78	11	4	7
5370	39.58	275.16	273.34	13	8	9
5371	1.59	205.43	1.59	3	6	2
5372	22.86	101.66	131.94	5	4	4
5373	36.38	167.78	169.0	9	4	4
5374	33.41	195.89	68.89	9	6	3
5375	69.13	77.69	223.01	12	3	5
5376	38.4	360.86	38.4	10	10	2
5377	22.61	265.91	118.87	11	6	3
5378	39.17	206.77	39.17	11	5	2
5379	85.08	237.06	219.66	18	6	5
5380	47.9	238.18	67.66	12	9	3
5381	36.07	229.37	36.07	8	6	2
5382	58.59	222.79	318.35	13	5	7
5383	29.13	303.19	29.13	13	6	2
5384	52.71	150.25	66.41	17	6	3
5385	19.59	250.09	128.75	12	7	3
5386	44.85	169.73	46.43	10	6	3
5387	42.05	86.71	52.05	11	4	3
5388	38.78	138.12	116.3	9	4	4
5389	54.73	311.21	85.59	14	8	3
5390	78.03	191.77	305.45	16	5	6
5391	73.98	135.62	151.76	19	5	6
5392	30.83	159.99	84.81	11	5	3
5393	24.55	162.29	129.95	8	5	5
5394	47.06	259.82	92.9	14	6	3
5395	27.37	284.03	27.37	11	7	2
5396	55.98	253.54	55.98	11	7	2
5397	15.99	294.79	210.89	8	7	7
5398	63.88	229.12	280.5	17	7	8
5399	8.0	175.3	292.62	6	4	7
5400	34.94	232.6	42.68	10	6	3
5401	39.89	318.33	120.93	13	8	3
5402	17.89	18.83	249.81	12	3	6
5403	74.39	232.25	152.99	16	7	3
5404	52.01	177.51	104.21	12	6	4
5405	39.92	162.34	127.06	11	4	4
5406	35.63	272.89	35.63	10	8	2
5407	45.37	81.45	76.87	12	3	3
5408	51.04	222.2	56.92	10	5	3
5409	64.72	141.44	110.76	14	4	4
5410	15.72	110.66	22.54	12	4	3
5411	41.04	358.16	61.46	6	9	3
5412	33.82	121.74	204.96	10	5	5
5413	43.39	156.87	132.95	11	6	5
5414	1.62	183.62	1.62	3	6	2
5415	81.1	108.46	81.1	18	3	2
5416	56.03	171.07	216.35	16	6	7
5417	57.24	410.32	157.72	11	9	4
5418	45.11	127.69	120.45	7	4	4
5419	45.4	393.0	45.4	12	8	2
5420	38.13	156.71	89.37	9	5	4
5421	14.17	234.21	126.35	12	7	3
5422	35.17	117.17	35.17	9	3	2
5423	42.32	122.64	125.54	11	5	3
5424	56.19	245.55	150.81	12	7	4
5425	16.19	257.27	107.85	7	8	3
5426	7.32	149.28	109.08	9	4	5
5427	50.4	215.38	109.84	11	6	3
5428	25.36	314.78	171.0	12	9	6
5429	13.55	139.75	13.55	11	7	2
5430	7.48	183.54	565.0	5	5	15
5431	66.47	227.73	112.17	14	7	3
5432	11.72	121.14	21.96	9	4	3
5433	57.52	254.66	57.52	15	6	2
5434	65.41	145.01	135.19	17	4	3
5435	20.02	184.38	48.72	11	6	3
5436	20.21	171.45	543.53	10	5	12
5437	17.82	141.64	182.92	7	6	7
5438	47.72	144.1	308.78	13	6	8
5439	18.46	150.72	157.58	9	5	5
5440	55.51	322.59	637.41	15	7	14
