cycle	rlat	clat	klat	rhop	chop	khop	hopcat	latcat
5203	39.79	39.79	39.79	5	2	2	3	3
5204	15.89	33.33	15.89	3	3	2	2	1
5205	29.69	29.69	29.69	6	2	2	2	2
5206	3.56	42.9	3.56	2	3	2	2	1
5207	15.05	69.29	15.05	2	3	2	2	1
5208	13.91	22.21	13.91	3	3	2	3	1
5209	25.65	85.03	25.65	4	4	2	1	2
5210	15.89	33.33	15.89	3	3	2	2	1
5211	32.29	32.29	32.29	5	3	2	3	2
5212	27.67	56.67	27.67	3	3	2	3	2
5213	21.06	28.16	21.06	4	3	2	2	2
5214	34.71	34.71	34.71	4	2	2	2	3
5215	27.67	34.79	27.67	3	3	2	3	2
5216	19.67	19.67	19.67	4	2	2	3	2
5217	8.72	8.72	8.72	3	2	2	2	1
5218	15.89	33.33	15.89	3	3	2	2	1
5219	39.79	39.79	39.79	5	2	2	3	3
5220	14.5	55.42	14.5	3	4	2	2	1
5221	14.5	14.5	14.5	3	2	2	2	1
5222	32.29	32.29	32.29	5	3	2	3	2
5223	22.97	41.61	22.97	3	4	2	2	2
5224	35.84	35.84	35.84	6	3	2	3	3
5225	34.71	34.71	34.71	4	2	2	2	3
5226	32.29	32.29	32.29	5	3	2	3	2
5227	54.84	109.08	54.84	6	4	2	2	3
5228	11.74	58.2	11.74	2	4	2	3	1
5229	15.05	69.29	15.05	2	3	2	2	1
5230	5.08	5.08	5.08	2	2	2	2	1
5231	3.55	3.55	3.55	2	2	2	1	1
5232	18.06	18.06	18.06	4	2	2	3	2
5233	16.82	35.46	16.82	3	3	2	3	1
5234	42.17	42.17	42.17	5	2	2	2	3
5235	15.05	69.29	15.05	2	3	2	2	1
5236	12.62	12.62	12.62	2	2	2	1	1
5237	29.69	29.69	29.69	6	2	2	2	2
5238	47.34	47.34	47.34	6	2	2	2	3
5239	24.61	24.61	24.61	5	2	2	3	2
5240	21.06	48.88	21.06	4	3	2	2	2
5241	14.5	14.5	14.5	3	2	2	2	1
5242	23.22	23.22	23.22	5	2	2	3	2
5243	27.67	56.67	27.67	3	3	2	3	2
5244	23.22	23.22	23.22	5	2	2	3	2
5245	27.67	56.67	27.67	3	3	2	3	2
5246	27.67	34.79	27.67	3	3	2	3	2
5247	23.22	46.7	23.22	5	3	2	3	2
5248	49.76	56.88	49.76	5	3	2	3	3
5249	27.12	68.04	27.12	4	4	2	1	2
5250	54.84	109.08	54.84	6	4	2	2	3
5251	30.73	104.71	30.73	5	4	2	1	2
5252	47.34	47.34	47.34	6	2	2	2	3
5253	9.32	38.32	9.32	3	4	2	2	1
5254	22.09	22.09	22.09	3	2	2	1	2
5255	19.67	19.67	19.67	4	2	2	3	2
5256	54.84	109.08	54.84	6	4	2	2	3
5257	3.56	42.9	3.56	2	3	2	2	1
5258	10.35	28.99	10.35	2	3	2	2	1
5259	29.69	29.69	29.69	6	2	2	2	2
5260	5.17	12.27	5.17	2	3	2	3	1
5261	14.5	55.42	14.5	3	4	2	2	1
5262	4.15	43.49	4.15	2	4	2	1	1
5263	50.89	50.89	50.89	7	2	2	1	3
5264	24.61	24.61	24.61	5	2	2	3	2
5265	27.67	34.79	27.67	3	3	2	3	2
5266	23.23	78.57	23.23	5	3	2	2	2
5267	50.89	50.89	50.89	7	2	2	1	3
5268	18.06	69.14	18.06	4	4	2	3	2
5269	49.76	56.88	49.76	5	3	2	3	3
5270	16.18	16.18	16.18	3	3	2	2	1
5271	9.32	38.32	9.32	3	4	2	2	1
5272	20.97	38.41	20.97	4	3	2	3	2
5273	16.82	71.06	16.82	3	4	2	3	1
5274	19.67	19.67	19.67	4	2	2	3	2
5275	27.17	27.17	27.17	4	3	2	2	2
5276	15.89	33.33	15.89	3	3	2	2	1
5277	5.08	5.08	5.08	2	2	2	2	1
5278	24.61	24.61	24.61	5	2	2	3	2
5279	8.72	8.72	8.72	3	2	2	2	1
5280	22.09	68.55	22.09	3	4	2	1	2
5281	34.71	44.87	34.71	4	3	2	2	3
5282	27.67	56.67	27.67	3	3	2	3	2
5283	8.72	8.72	8.72	3	2	2	2	1
5284	31.23	31.23	31.23	4	2	2	3	2
5285	30.73	104.71	30.73	5	4	2	1	2
5286	15.05	69.29	15.05	2	3	2	2	1
5287	25.65	25.65	25.65	4	2	2	1	2
5288	18.06	18.06	18.06	4	2	2	3	2
5289	13.91	32.55	13.91	3	3	2	3	1
5290	39.79	39.79	39.79	5	2	2	3	3
5291	13.91	32.55	13.91	3	3	2	3	1
5292	16.18	70.52	16.18	3	3	2	2	1
5293	4.15	43.49	4.15	2	4	2	1	1
5294	5.08	54.3	5.08	2	3	2	2	1
5295	23.23	23.23	23.23	5	2	2	2	2
5296	15.05	47.41	15.05	2	4	2	2	1
5297	8.72	8.72	8.72	3	2	2	2	1
5298	29.69	29.69	29.69	6	2	2	2	2
5299	12.87	12.87	12.87	4	3	2	2	1
5300	22.97	41.61	22.97	3	4	2	2	2
5301	31.23	31.23	31.23	4	2	2	3	2
5302	19.67	19.67	19.67	4	2	2	3	2
5303	30.73	30.73	30.73	5	2	2	1	2
5304	32.29	32.29	32.29	5	3	2	3	2
5305	5.08	54.3	5.08	2	3	2	2	1
5306	22.97	41.61	22.97	3	4	2	2	2
5307	24.61	24.61	24.61	5	2	2	3	2
5308	27.12	68.04	27.12	4	4	2	1	2
5309	11.74	58.2	11.74	2	4	2	3	1
5310	29.69	29.69	29.69	6	2	2	2	2
5311	12.62	12.62	12.62	2	2	2	1	1
5312	25.65	25.65	25.65	4	2	2	1	2
5313	22.97	41.61	22.97	3	4	2	2	2
5314	50.89	50.89	50.89	7	3	2	1	3
5315	16.82	71.06	16.82	3	4	2	3	1
5316	32.29	32.29	32.29	5	2	2	3	2
5317	18.06	69.14	18.06	4	4	2	3	2
5318	4.15	43.49	4.15	2	4	2	1	1
5319	39.79	39.79	39.79	5	2	2	3	3
5320	13.91	32.55	13.91	3	3	2	3	1
5321	38.02	38.02	38.02	4	2	2	1	3
5322	12.62	12.62	12.62	2	2	2	1	1
5323	34.71	34.71	34.71	4	2	2	2	3
5324	42.17	42.17	42.17	5	2	2	2	3
5325	34.71	44.87	34.71	4	3	2	2	3
5326	49.76	58.06	49.76	5	3	2	3	3
5327	23.23	23.23	23.23	5	2	2	2	2
5328	5.08	54.3	5.08	2	3	2	2	1
5329	39.79	39.79	39.79	5	2	2	3	3
5330	3.56	42.9	3.56	2	3	2	2	1
5331	16.18	70.52	16.18	3	3	2	2	1
5332	14.5	55.42	14.5	3	4	2	2	1
5333	22.09	68.55	22.09	3	4	2	1	2
5334	26.78	60.42	26.78	6	3	2	2	2
5335	29.69	29.69	29.69	6	2	2	2	2
5336	54.84	109.08	54.84	6	4	2	2	3
5337	3.55	98.23	3.55	2	3	2	1	1
5338	30.73	30.73	30.73	5	2	2	1	2
5339	27.17	45.81	27.17	4	3	2	2	2
5340	8.72	8.72	8.72	3	2	2	2	1
5341	14.5	14.5	14.5	3	2	2	2	1
5342	47.34	47.34	47.34	6	2	2	2	3
5343	23.22	23.22	23.22	5	2	2	3	2
5344	14.5	55.42	14.5	3	4	2	2	1
5345	21.06	28.16	21.06	4	3	2	2	2
5346	9.32	9.32	9.32	3	2	2	2	1
5347	22.09	22.09	22.09	3	2	2	1	2
5348	16.82	71.06	16.82	3	4	2	3	1
5349	14.5	55.42	14.5	3	4	2	2	1
5350	24.61	24.61	24.61	5	2	2	3	2
5351	9.32	38.32	9.32	3	4	2	2	1
5352	22.97	31.27	22.97	3	3	2	2	2
5353	22.97	31.27	22.97	3	3	2	2	2
5354	22.97	31.27	22.97	3	3	2	2	2
5355	22.97	31.27	22.97	3	3	2	2	2
5356	18.06	69.14	18.06	4	4	2	3	2
5357	4.15	4.15	4.15	2	2	2	1	1
5358	50.89	50.89	50.89	7	3	2	1	3
5359	19.67	19.67	19.67	4	2	2	3	2
5360	50.89	50.89	50.89	7	3	2	1	3
5361	22.09	22.09	22.09	3	2	2	1	2
5362	5.08	54.3	5.08	2	3	2	2	1
5363	25.65	85.03	25.65	4	4	2	1	2
5364	4.15	43.49	4.15	2	4	2	1	1
5365	50.89	50.89	50.89	7	3	2	1	3
5366	3.56	42.9	3.56	2	3	2	2	1
5367	8.72	8.72	8.72	3	2	2	2	1
5368	47.34	47.34	47.34	6	2	2	2	3
5369	5.17	34.17	5.17	2	3	2	3	1
5370	12.62	12.62	12.62	2	2	2	1	1
5371	25.65	85.03	25.65	4	4	2	1	2
5372	54.84	73.48	54.84	6	3	2	2	3
5373	19.67	19.67	19.67	4	2	2	3	2
5374	21.06	48.88	21.06	4	3	2	2	2
5375	24.61	24.61	24.61	5	2	2	3	2
5376	22.09	68.55	22.09	3	4	2	1	2
5377	13.91	32.55	13.91	3	3	2	3	1
5378	27.12	68.04	27.12	4	4	2	1	2
5379	32.29	32.29	32.29	5	3	2	3	2
5380	50.89	50.89	50.89	7	2	2	1	3
5381	10.35	18.65	10.35	2	3	2	2	1
5382	10.35	18.65	10.35	2	3	2	2	1
5383	26.14	33.24	26.14	5	3	2	1	2
5384	35.84	59.32	35.84	6	3	2	3	3
5385	54.84	73.48	54.84	6	3	2	2	3
5386	50.89	50.89	50.89	7	2	2	1	3
5387	23.23	78.57	23.23	5	3	2	2	2
5388	35.84	59.32	35.84	6	3	2	3	3
5389	10.35	18.65	10.35	2	3	2	2	1
5390	4.15	43.49	4.15	2	4	2	1	1
5391	21.06	28.16	21.06	4	3	2	2	2
5392	15.05	47.41	15.05	2	4	2	2	1
5393	26.78	82.12	26.78	6	3	2	2	2
5394	16.82	35.46	16.82	3	3	2	3	1
5395	8.72	8.72	8.72	3	2	2	2	1
5396	4.15	43.49	4.15	2	4	2	1	1
5397	5.08	5.08	5.08	2	2	2	2	1
5398	13.91	32.55	13.91	3	3	2	3	1
5399	3.56	42.9	3.56	2	3	2	2	1
5400	3.55	3.55	3.55	2	2	2	1	1
5401	23.23	23.23	23.23	5	2	2	2	2
5402	30.73	104.71	30.73	5	4	2	1	2
5403	27.67	34.79	27.67	3	3	2	3	2
5404	38.02	38.02	38.02	4	2	2	1	3
5405	15.05	69.29	15.05	2	3	2	2	1
5406	13.91	32.55	13.91	3	3	2	3	1
5407	16.82	35.46	16.82	3	3	2	3	1
5408	24.61	24.61	24.61	5	2	2	3	2
5409	22.97	41.61	22.97	3	4	2	2	2
5410	49.76	56.88	49.76	5	3	2	3	3
5411	35.84	59.32	35.84	6	3	2	3	3
5412	54.84	73.48	54.84	6	3	2	2	3
5413	39.79	39.79	39.79	5	2	2	3	3
5414	27.67	56.67	27.67	3	3	2	3	2
5415	31.23	31.23	31.23	4	2	2	3	2
5416	38.02	38.02	38.02	4	2	2	1	3
5417	11.74	20.04	11.74	2	3	2	3	1
5418	15.89	15.89	15.89	3	2	2	2	1
5419	35.84	59.32	35.84	6	3	2	3	3
5420	3.55	3.55	3.55	2	2	2	1	1
5421	26.78	82.12	26.78	6	3	2	2	2
5422	16.18	16.18	16.18	3	3	2	2	1
5423	22.09	22.09	22.09	3	2	2	1	2
5424	23.23	23.23	23.23	5	2	2	2	2
5425	49.76	58.06	49.76	5	3	2	3	3
5426	20.97	38.41	20.97	4	3	2	3	2
5427	15.89	15.89	15.89	3	2	2	2	1
5428	4.15	43.49	4.15	2	4	2	1	1
5429	49.76	58.06	49.76	5	3	2	3	3
5430	25.65	85.03	25.65	4	4	2	1	2
5431	23.23	23.23	23.23	5	2	2	2	2
5432	29.69	29.69	29.69	6	2	2	2	2
5433	3.55	3.55	3.55	2	2	2	1	1
5434	12.62	12.62	12.62	2	2	2	1	1
5435	27.12	27.12	27.12	4	2	2	1	2
5436	27.67	56.67	27.67	3	3	2	3	2
5437	10.35	18.65	10.35	2	3	2	2	1
5438	3.55	3.55	3.55	2	2	2	1	1
5439	27.67	56.67	27.67	3	3	2	3	2
5440	3.55	3.55	3.55	2	2	2	1	1
5441	20.97	66.91	20.97	4	3	2	3	2
5442	25.65	25.65	25.65	4	2	2	1	2
5443	23.22	46.7	23.22	5	3	2	3	2
5444	32.29	32.29	32.29	5	2	2	3	2
5445	12.62	66.96	12.62	2	4	2	1	1
5446	34.71	34.71	34.71	4	2	2	2	3
5447	32.29	32.29	32.29	5	2	2	3	2
5448	47.34	47.34	47.34	6	2	2	2	3
5449	24.61	24.61	24.61	5	2	2	3	2
5450	29.69	29.69	29.69	6	2	2	2	2
5451	35.84	59.32	35.84	6	3	2	3	3
5452	21.06	28.16	21.06	4	3	2	2	2
5453	16.18	16.18	16.18	3	3	2	2	1
5454	18.06	69.14	18.06	4	4	2	3	2
5455	29.69	29.69	29.69	6	2	2	2	2
5456	22.97	41.61	22.97	3	4	2	2	2
5457	38.02	46.32	38.02	4	3	2	1	3
5458	14.5	14.5	14.5	3	2	2	2	1
5459	27.67	34.79	27.67	3	3	2	3	2
5460	50.89	50.89	50.89	7	3	2	1	3
5461	54.84	73.48	54.84	6	3	2	2	3
5462	35.84	35.84	35.84	6	3	2	3	3
5463	38.02	46.32	38.02	4	3	2	1	3
5464	15.89	33.33	15.89	3	3	2	2	1
5465	35.84	59.32	35.84	6	3	2	3	3
5466	22.97	41.61	22.97	3	4	2	2	2
5467	13.91	32.55	13.91	3	3	2	3	1
5468	16.82	71.06	16.82	3	4	2	3	1
5469	23.23	78.57	23.23	5	3	2	2	2
5470	22.97	31.27	22.97	3	3	2	2	2
5471	26.14	33.24	26.14	5	3	2	1	2
5472	27.17	45.81	27.17	4	3	2	2	2
5473	24.61	24.61	24.61	5	2	2	3	2
5474	12.87	12.87	12.87	4	3	2	2	1
5475	27.12	68.04	27.12	4	4	2	1	2
5476	8.72	8.72	8.72	3	2	2	2	1
5477	26.78	60.42	26.78	6	3	2	2	2
5478	23.23	78.57	23.23	5	3	2	2	2
5479	32.29	32.29	32.29	5	2	2	3	2
5480	24.61	24.61	24.61	5	2	2	3	2
5481	27.12	68.04	27.12	4	4	2	1	2
5482	13.91	32.55	13.91	3	3	2	3	1
5483	29.69	29.69	29.69	6	2	2	2	2
5484	27.12	27.12	27.12	4	2	2	1	2
5485	3.56	42.9	3.56	2	3	2	2	1
5486	12.62	12.62	12.62	2	2	2	1	1
5487	12.62	12.62	12.62	2	2	2	1	1
5488	15.89	15.89	15.89	3	2	2	2	1
5489	20.97	38.41	20.97	4	3	2	3	2
5490	49.76	56.88	49.76	5	3	2	3	3
5491	16.18	70.52	16.18	3	3	2	2	1
5492	47.34	47.34	47.34	6	2	2	2	3
5493	5.17	12.27	5.17	2	3	2	3	1
5494	23.22	23.22	23.22	5	2	2	3	2
5495	22.97	31.27	22.97	3	3	2	2	2
5496	15.89	15.89	15.89	3	2	2	2	1
5497	8.72	8.72	8.72	3	2	2	2	1
5498	31.23	31.23	31.23	4	2	2	3	2
5499	23.23	23.23	23.23	5	2	2	2	2
5500	34.71	34.71	34.71	4	2	2	2	3
5501	47.34	47.34	47.34	6	2	2	2	3
5502	21.06	28.16	21.06	4	3	2	2	2
5503	47.34	47.34	47.34	6	2	2	2	3
5504	27.17	27.17	27.17	4	3	2	2	2
5505	15.89	15.89	15.89	3	2	2	2	1
5506	25.65	25.65	25.65	4	2	2	1	2
5507	50.89	50.89	50.89	7	3	2	1	3
5508	27.17	27.17	27.17	4	3	2	2	2
5509	4.15	43.49	4.15	2	4	2	1	1
5510	8.72	8.72	8.72	3	2	2	2	1
5511	11.74	20.04	11.74	2	3	2	3	1
5512	21.06	28.16	21.06	4	3	2	2	2
5513	25.65	25.65	25.65	4	2	2	1	2
5514	3.56	3.56	3.56	2	2	2	2	1
5515	22.97	41.61	22.97	3	4	2	2	2
5516	23.23	78.57	23.23	5	3	2	2	2
5517	10.35	18.65	10.35	2	3	2	2	1
5518	23.22	46.7	23.22	5	3	2	3	2
5519	30.73	30.73	30.73	5	2	2	1	2
5520	49.76	56.88	49.76	5	3	2	3	3
5521	26.14	26.14	26.14	5	2	2	1	2
5522	50.89	50.89	50.89	7	2	2	1	3
5523	42.17	42.17	42.17	5	2	2	2	3
5524	4.15	4.15	4.15	2	2	2	1	1
5525	22.97	31.27	22.97	3	3	2	2	2
5526	5.17	12.27	5.17	2	3	2	3	1
5527	54.84	109.08	54.84	6	4	2	2	3
5528	19.67	19.67	19.67	4	2	2	3	2
5529	3.55	98.23	3.55	2	3	2	1	1
5530	16.82	71.06	16.82	3	4	2	3	1
5531	13.91	22.21	13.91	3	3	2	3	1
5532	47.34	47.34	47.34	6	2	2	2	3
5533	19.67	19.67	19.67	4	2	2	3	2
5534	11.74	58.2	11.74	2	4	2	3	1
5535	27.12	27.12	27.12	4	2	2	1	2
5536	5.08	54.3	5.08	2	3	2	2	1
5537	42.17	42.17	42.17	5	2	2	2	3
5538	9.32	9.32	9.32	3	2	2	2	1
5539	3.55	98.23	3.55	2	3	2	1	1
5540	42.17	42.17	42.17	5	2	2	2	3
5541	26.14	33.24	26.14	5	3	2	1	2
5542	16.82	71.06	16.82	3	4	2	3	1
5543	27.12	27.12	27.12	4	2	2	1	2
5544	26.14	26.14	26.14	5	2	2	1	2
5545	15.05	69.29	15.05	2	3	2	2	1
5546	27.67	34.79	27.67	3	3	2	3	2
5547	20.97	38.41	20.97	4	3	2	3	2
5548	15.89	15.89	15.89	3	2	2	2	1
5549	4.15	4.15	4.15	2	2	2	1	1
5550	31.23	31.23	31.23	4	2	2	3	2
5551	8.72	8.72	8.72	3	2	2	2	1
5552	22.09	68.55	22.09	3	4	2	1	2
5553	24.61	24.61	24.61	5	2	2	3	2
5554	8.72	8.72	8.72	3	2	2	2	1
5555	10.35	28.99	10.35	2	3	2	2	1
5556	49.76	56.88	49.76	5	3	2	3	3
5557	50.89	50.89	50.89	7	2	2	1	3
5558	54.84	109.08	54.84	6	4	2	2	3
5559	50.89	50.89	50.89	7	3	2	1	3
5560	49.76	58.06	49.76	5	3	2	3	3
5561	19.67	19.67	19.67	4	2	2	3	2
5562	20.97	38.41	20.97	4	3	2	3	2
5563	23.23	78.57	23.23	5	3	2	2	2
5564	3.56	3.56	3.56	2	2	2	2	1
5565	14.5	55.42	14.5	3	4	2	2	1
5566	3.55	3.55	3.55	2	2	2	1	1
5567	18.06	18.06	18.06	4	2	2	3	2
5568	5.08	5.08	5.08	2	2	2	2	1
5569	50.89	50.89	50.89	7	3	2	1	3
5570	3.55	3.55	3.55	2	2	2	1	1
5571	26.14	33.24	26.14	5	3	2	1	2
5572	30.73	104.71	30.73	5	4	2	1	2
5573	24.61	24.61	24.61	5	2	2	3	2
5574	3.55	98.23	3.55	2	3	2	1	1
5575	26.78	60.42	26.78	6	3	2	2	2
5576	15.05	47.41	15.05	2	4	2	2	1
5577	8.72	8.72	8.72	3	2	2	2	1
5578	19.67	19.67	19.67	4	2	2	3	2
5579	27.67	56.67	27.67	3	3	2	3	2
5580	42.17	42.17	42.17	5	2	2	2	3
5581	24.61	24.61	24.61	5	2	2	3	2
5582	12.62	66.96	12.62	2	4	2	1	1
5583	21.06	48.88	21.06	4	3	2	2	2
5584	3.56	3.56	3.56	2	2	2	2	1
5585	5.17	34.17	5.17	2	3	2	3	1
5586	22.09	68.55	22.09	3	4	2	1	2
5587	24.61	24.61	24.61	5	2	2	3	2
5588	39.79	39.79	39.79	5	2	2	3	3
5589	49.76	56.88	49.76	5	3	2	3	3
5590	29.69	29.69	29.69	6	2	2	2	2
5591	42.17	42.17	42.17	5	2	2	2	3
5592	15.05	69.29	15.05	2	3	2	2	1
5593	26.14	33.24	26.14	5	3	2	1	2
5594	42.17	42.17	42.17	5	2	2	2	3
5595	47.34	47.34	47.34	6	2	2	2	3
5596	16.18	70.52	16.18	3	3	2	2	1
5597	42.17	42.17	42.17	5	2	2	2	3
5598	10.35	28.99	10.35	2	3	2	2	1
5599	50.89	50.89	50.89	7	3	2	1	3
5600	47.34	47.34	47.34	6	2	2	2	3
5601	47.34	47.34	47.34	6	2	2	2	3
5602	19.67	19.67	19.67	4	2	2	3	2
5603	32.29	32.29	32.29	5	3	2	3	2
5604	26.14	26.14	26.14	5	2	2	1	2
5605	35.84	35.84	35.84	6	3	2	3	3
5606	27.67	56.67	27.67	3	3	2	3	2
5607	14.5	14.5	14.5	3	2	2	2	1
5608	22.97	31.27	22.97	3	3	2	2	2
5609	9.32	9.32	9.32	3	2	2	2	1
5610	22.97	41.61	22.97	3	4	2	2	2
5611	50.89	50.89	50.89	7	2	2	1	3
5612	38.02	46.32	38.02	4	3	2	1	3
5613	38.02	38.02	38.02	4	2	2	1	3
5614	23.23	23.23	23.23	5	2	2	2	2
5615	47.34	47.34	47.34	6	2	2	2	3
5616	3.55	3.55	3.55	2	2	2	1	1
5617	22.09	22.09	22.09	3	2	2	1	2
5618	31.23	31.23	31.23	4	2	2	3	2
5619	50.89	50.89	50.89	7	2	2	1	3
5620	26.78	82.12	26.78	6	3	2	2	2
5621	4.15	4.15	4.15	2	2	2	1	1
5622	38.02	38.02	38.02	4	2	2	1	3
5623	20.97	38.41	20.97	4	3	2	3	2
5624	16.82	35.46	16.82	3	3	2	3	1
5625	8.72	8.72	8.72	3	2	2	2	1
5626	29.69	29.69	29.69	6	2	2	2	2
5627	5.17	34.17	5.17	2	3	2	3	1
5628	29.69	29.69	29.69	6	2	2	2	2
5629	8.72	8.72	8.72	3	2	2	2	1
5630	54.84	73.48	54.84	6	3	2	2	3
5631	5.17	12.27	5.17	2	3	2	3	1
5632	24.61	24.61	24.61	5	2	2	3	2
5633	47.34	47.34	47.34	6	2	2	2	3
5634	22.97	31.27	22.97	3	3	2	2	2
5635	49.76	58.06	49.76	5	3	2	3	3
5636	42.17	42.17	42.17	5	2	2	2	3
5637	15.89	33.33	15.89	3	3	2	2	1
5638	8.72	8.72	8.72	3	2	2	2	1
5639	12.62	12.62	12.62	2	2	2	1	1
5640	22.09	68.55	22.09	3	4	2	1	2
5641	16.18	70.52	16.18	3	3	2	2	1
5642	15.89	15.89	15.89	3	2	2	2	1
5643	19.67	19.67	19.67	4	2	2	3	2
5644	10.35	28.99	10.35	2	3	2	2	1
5645	30.73	104.71	30.73	5	4	2	1	2
5646	34.71	44.87	34.71	4	3	2	2	3
5647	3.56	42.9	3.56	2	3	2	2	1
5648	54.84	109.08	54.84	6	4	2	2	3
5649	5.08	5.08	5.08	2	2	2	2	1
5650	39.79	39.79	39.79	5	2	2	3	3
5651	5.08	5.08	5.08	2	2	2	2	1
5652	15.89	33.33	15.89	3	3	2	2	1
5653	9.32	9.32	9.32	3	2	2	2	1
5654	12.87	12.87	12.87	4	2	2	2	1
5655	27.67	56.67	27.67	3	3	2	3	2
5656	4.15	4.15	4.15	2	2	2	1	1
5657	30.73	104.71	30.73	5	4	2	1	2
5658	26.14	33.24	26.14	5	3	2	1	2
5659	27.12	68.04	27.12	4	4	2	1	2
5660	3.55	98.23	3.55	2	3	2	1	1
5661	27.12	27.12	27.12	4	2	2	1	2
5662	27.17	45.81	27.17	4	3	2	2	2
5663	30.73	30.73	30.73	5	2	2	1	2
5664	21.06	28.16	21.06	4	3	2	2	2
5665	4.15	43.49	4.15	2	4	2	1	1
5666	26.14	33.24	26.14	5	3	2	1	2
5667	23.22	46.7	23.22	5	3	2	3	2
5668	54.84	109.08	54.84	6	4	2	2	3
5669	9.32	38.32	9.32	3	4	2	2	1
5670	18.06	69.14	18.06	4	4	2	3	2
5671	27.12	68.04	27.12	4	4	2	1	2
5672	3.55	3.55	3.55	2	2	2	1	1
5673	3.55	98.23	3.55	2	3	2	1	1
5674	19.67	19.67	19.67	4	2	2	3	2
5675	20.97	66.91	20.97	4	3	2	3	2
5676	23.22	46.7	23.22	5	3	2	3	2
5677	12.62	66.96	12.62	2	4	2	1	1
5678	27.67	56.67	27.67	3	3	2	3	2
5679	20.97	66.91	20.97	4	3	2	3	2
5680	20.97	38.41	20.97	4	3	2	3	2
5681	30.73	104.71	30.73	5	4	2	1	2
5682	18.06	18.06	18.06	4	2	2	3	2
5683	4.15	4.15	4.15	2	2	2	1	1
5684	27.17	45.81	27.17	4	3	2	2	2
5685	27.67	34.79	27.67	3	3	2	3	2
5686	30.73	30.73	30.73	5	2	2	1	2
5687	13.91	32.55	13.91	3	3	2	3	1
5688	20.97	38.41	20.97	4	3	2	3	2
5689	18.06	69.14	18.06	4	4	2	3	2
5690	16.82	71.06	16.82	3	4	2	3	1
5691	21.06	28.16	21.06	4	3	2	2	2
5692	39.79	39.79	39.79	5	2	2	3	3
5693	8.72	8.72	8.72	3	2	2	2	1
5694	3.56	42.9	3.56	2	3	2	2	1
5695	49.76	58.06	49.76	5	3	2	3	3
5696	35.84	35.84	35.84	6	3	2	3	3
5697	27.12	68.04	27.12	4	4	2	1	2
5698	12.87	12.87	12.87	4	3	2	2	1
5699	9.32	9.32	9.32	3	2	2	2	1
5700	42.17	42.17	42.17	5	2	2	2	3
5701	25.65	85.03	25.65	4	4	2	1	2
5702	13.91	22.21	13.91	3	3	2	3	1
5703	32.29	32.29	32.29	5	3	2	3	2
5704	15.89	15.89	15.89	3	2	2	2	1
5705	18.06	69.14	18.06	4	4	2	3	2
5706	34.71	34.71	34.71	4	2	2	2	3
5707	21.06	48.88	21.06	4	3	2	2	2
5708	8.72	8.72	8.72	3	2	2	2	1
5709	18.06	18.06	18.06	4	2	2	3	2
5710	15.89	33.33	15.89	3	3	2	2	1
5711	30.73	104.71	30.73	5	4	2	1	2
5712	20.97	38.41	20.97	4	3	2	3	2
5713	30.73	30.73	30.73	5	2	2	1	2
5714	18.06	18.06	18.06	4	2	2	3	2
5715	47.34	47.34	47.34	6	2	2	2	3
5716	21.06	48.88	21.06	4	3	2	2	2
5717	39.79	39.79	39.79	5	2	2	3	3
5718	38.02	46.32	38.02	4	3	2	1	3
5719	12.87	12.87	12.87	4	3	2	2	1
5720	15.89	33.33	15.89	3	3	2	2	1
5721	31.23	31.23	31.23	4	2	2	3	2
5722	30.73	104.71	30.73	5	4	2	1	2
5723	8.72	8.72	8.72	3	2	2	2	1
5724	24.61	24.61	24.61	5	2	2	3	2
5725	26.78	60.42	26.78	6	3	2	2	2
5726	15.89	33.33	15.89	3	3	2	2	1
5727	5.17	34.17	5.17	2	3	2	3	1
5728	49.76	58.06	49.76	5	3	2	3	3
5729	10.35	18.65	10.35	2	3	2	2	1
5730	24.61	24.61	24.61	5	2	2	3	2
5731	12.62	12.62	12.62	2	2	2	1	1
5732	50.89	50.89	50.89	7	2	2	1	3
5733	39.79	39.79	39.79	5	2	2	3	3
5734	8.72	8.72	8.72	3	2	2	2	1
5735	20.97	38.41	20.97	4	3	2	3	2
5736	34.71	44.87	34.71	4	3	2	2	3
5737	54.84	73.48	54.84	6	3	2	2	3
5738	31.23	31.23	31.23	4	2	2	3	2
5739	54.84	109.08	54.84	6	4	2	2	3
5740	12.62	66.96	12.62	2	4	2	1	1
5741	20.97	38.41	20.97	4	3	2	3	2
5742	4.15	43.49	4.15	2	4	2	1	1
5743	39.79	39.79	39.79	5	2	2	3	3
5744	27.17	45.81	27.17	4	3	2	2	2
5745	47.34	47.34	47.34	6	2	2	2	3
5746	16.18	70.52	16.18	3	3	2	2	1
5747	4.15	43.49	4.15	2	4	2	1	1
5748	50.89	50.89	50.89	7	3	2	1	3
5749	5.17	12.27	5.17	2	3	2	3	1
5750	42.17	42.17	42.17	5	2	2	2	3
5751	4.15	43.49	4.15	2	4	2	1	1
5752	5.17	34.17	5.17	2	3	2	3	1
5753	4.15	4.15	4.15	2	2	2	1	1
5754	47.34	47.34	47.34	6	2	2	2	3
5755	31.23	31.23	31.23	4	2	2	3	2
5756	50.89	50.89	50.89	7	3	2	1	3
5757	31.23	31.23	31.23	4	2	2	3	2
5758	5.17	34.17	5.17	2	3	2	3	1
5759	39.79	39.79	39.79	5	2	2	3	3
5760	23.22	46.7	23.22	5	3	2	3	2
