sc	rl	cl	kl	rh	ch	kh
4893	70.2	141.42	435.12	16	4	13
4894	36.49	290.93	43.39	12	7	3
4895	28.07	262.33	297.11	13	7	10
4896	23.25	221.19	155.91	8	5	4
4897	69.49	176.95	104.99	17	7	3
4898	30.53	83.65	150.21	9	4	8
4899	59.0	59.0	59.0	13	2	2
4900	62.7	216.16	224.9	18	6	4
4901	65.95	276.93	142.13	13	7	5
4902	54.14	74.6	118.4	10	3	7
4903	44.73	317.29	132.27	10	8	4
4904	47.57	328.25	318.59	11	9	9
4905	37.96	205.46	173.1	9	6	5
4906	57.78	194.02	440.48	13	4	9
4907	45.14	122.4	45.14	9	4	2
4908	62.59	146.01	365.13	14	4	8
4909	60.59	325.63	334.39	13	9	8
4910	50.73	223.23	50.73	15	7	2
4911	8.26	160.26	73.0	7	5	3
4912	45.81	236.97	153.93	11	7	6
4913	35.78	148.2	68.32	9	5	3
4914	75.25	234.69	270.09	14	6	9
4915	18.64	184.54	103.16	9	6	5
4916	52.23	292.07	162.73	13	6	4
4917	69.39	227.37	69.39	16	5	2
4918	34.33	168.81	59.01	12	6	4
4919	5.18	130.98	274.58	5	6	12
4920	74.43	196.31	74.43	18	7	2
4921	39.11	129.83	39.11	13	5	2
4922	43.23	164.99	102.11	13	4	4
4923	22.79	198.53	174.09	6	6	8
4924	16.84	288.04	16.84	8	7	2
4925	58.55	207.61	63.83	13	6	3
4926	41.69	246.51	172.27	12	7	5
4927	26.04	213.02	45.32	12	6	3
4928	28.04	106.16	281.02	8	4	8
4929	51.97	249.07	499.69	14	6	13
4930	42.96	234.18	513.88	12	8	14
4931	55.46	230.52	55.46	12	6	2
4932	36.12	186.42	36.12	11	7	2
4933	24.26	174.16	91.96	8	5	3
4934	51.73	434.35	218.19	14	8	6
4935	23.26	296.16	73.78	11	8	4
4936	50.59	198.15	50.59	14	6	2
4937	50.7	212.34	55.98	9	5	3
4938	62.9	368.26	244.8	16	9	5
4939	60.93	218.87	160.07	15	6	5
4940	54.82	179.74	273.28	12	5	7
4941	58.78	313.74	482.68	12	9	16
4942	62.21	291.97	461.91	12	8	13
4943	48.49	123.11	139.57	13	4	4
4944	57.59	125.73	476.03	13	5	10
4945	38.4	247.9	83.4	9	7	3
4946	24.12	189.54	235.98	6	6	6
4947	7.8	205.7	137.94	5	5	3
4948	25.11	102.71	25.11	13	4	2
4949	5.85	185.93	94.31	5	5	3
4950	40.63	256.85	298.01	9	7	11
4951	57.08	225.64	112.26	13	5	5
4952	18.46	146.98	132.62	12	5	4
4953	41.2	332.44	41.2	12	8	2
4954	40.55	263.79	40.55	11	7	2
4955	24.65	129.49	108.37	11	4	3
4956	19.65	171.31	152.71	8	4	6
4957	48.75	247.11	69.53	11	7	3
4958	48.39	210.73	82.83	14	7	3
4959	44.7	262.64	136.6	14	6	3
4960	59.76	367.12	59.76	13	9	2
4961	57.27	251.51	57.27	12	6	2
4962	24.49	212.33	169.67	12	6	4
4963	71.86	388.64	71.86	13	9	2
4964	62.79	260.15	161.59	14	7	4
4965	45.53	286.17	50.81	11	8	3
4966	58.28	158.2	204.4	14	5	6
4967	68.84	140.0	478.72	16	4	11
4968	48.76	127.8	133.68	9	6	5
4969	54.36	171.24	58.48	14	5	3
4970	37.9	105.14	92.64	7	5	5
4971	26.32	293.96	127.58	12	7	6
4972	30.98	174.22	35.36	9	6	3
4973	29.37	190.35	29.37	8	6	2
4974	27.13	368.71	568.51	10	9	15
4975	49.15	258.83	213.19	11	6	5
4976	27.67	219.89	127.77	9	7	5
4977	51.63	289.69	205.47	16	6	7
4978	75.11	301.93	75.11	13	6	2
4979	48.39	245.43	48.39	14	7	2
4980	18.06	78.96	269.2	6	4	10
4981	43.76	135.38	199.0	11	5	8
4982	35.45	240.81	35.45	11	6	2
4983	42.44	148.72	149.86	15	6	5
4984	4.93	257.15	75.07	5	7	4
4985	52.88	276.36	52.88	12	7	2
4986	31.26	98.74	131.06	11	4	5
4987	56.92	233.04	115.48	14	7	5
4988	77.0	272.52	77.0	19	7	2
4989	29.3	394.54	45.42	12	7	3
4990	40.58	262.3	66.08	16	7	3
4991	31.95	349.95	31.95	14	7	3
4992	31.05	86.81	101.35	15	5	3
4993	68.31	243.73	357.45	17	6	8
4994	51.2	310.4	143.1	14	7	3
4995	54.41	178.79	113.13	11	7	3
4996	47.05	210.01	47.05	9	5	2
4997	62.69	237.95	162.49	14	7	5
4998	64.62	160.44	96.12	15	5	4
4999	52.13	346.69	52.13	13	8	2
5000	68.48	146.2	115.58	16	4	4
5001	46.74	282.32	46.74	15	8	3
5002	49.46	200.24	321.12	12	5	7
5003	53.36	101.02	79.84	13	6	3
5004	40.85	164.83	132.75	12	5	3
5005	47.39	382.75	47.39	10	9	2
5006	4.11	194.17	77.83	3	5	3
5007	23.0	192.32	106.7	10	7	3
5008	14.23	194.17	479.19	11	5	15
5009	29.74	240.3	145.44	12	6	4
5010	49.02	115.82	70.2	10	6	4
5011	72.44	206.52	304.42	14	7	8
5012	61.6	322.28	80.58	12	7	3
5013	12.53	313.65	60.77	9	8	3
5014	43.64	113.38	43.64	12	4	2
5015	12.44	276.66	169.06	9	7	5
5016	34.07	396.73	34.07	11	9	2
5017	26.34	95.18	26.34	11	4	2
5018	52.91	141.31	407.05	12	4	11
5019	28.76	166.08	88.26	8	6	4
5020	36.45	361.09	185.05	9	9	6
5021	10.97	308.33	195.19	8	8	8
5022	45.61	133.49	85.81	11	6	3
5023	12.87	106.35	167.85	10	3	4
5024	34.22	260.16	179.26	12	8	4
5025	60.29	180.15	288.15	12	5	7
5026	40.49	187.63	154.37	11	5	4
5027	57.19	130.11	246.33	13	6	12
5028	55.21	120.67	281.47	12	6	8
5029	64.81	198.29	78.17	13	5	3
5030	40.26	386.4	245.52	11	9	8
5031	41.34	60.76	41.34	10	4	2
5032	60.21	158.93	67.35	11	4	3
5033	44.17	299.99	112.19	13	8	3
5034	46.17	296.13	201.37	9	7	5
5035	31.7	323.3	81.86	9	9	3
5036	44.5	168.54	96.46	7	6	4
5037	57.02	286.04	184.92	15	7	4
5038	56.04	296.68	147.94	15	6	3
5039	41.0	330.46	41.0	14	7	2
5040	40.27	162.65	415.45	10	5	13
5041	16.76	227.94	118.62	6	5	3
5042	9.91	206.27	167.19	6	6	5
5043	43.54	251.92	205.74	9	6	4
5044	60.33	233.81	110.59	9	8	3
5045	52.4	185.94	302.2	11	5	7
5046	50.23	84.07	52.73	11	5	3
5047	3.28	293.72	216.76	5	8	6
5048	52.69	311.85	102.85	14	7	3
5049	67.85	85.39	108.05	18	3	3
5050	34.33	232.37	34.33	12	8	2
5051	48.59	218.43	118.89	10	6	3
5052	23.78	286.62	125.04	12	8	6
5053	54.67	208.19	182.57	16	6	4
5054	34.67	264.31	333.71	10	7	10
5055	22.79	304.65	22.79	11	6	2
5056	42.14	113.36	77.34	12	4	3
5057	54.27	169.93	240.23	11	6	9
5058	18.23	163.87	126.73	10	6	6
5059	44.71	199.57	91.81	12	6	4
5060	37.44	284.96	37.44	9	6	2
5061	17.55	187.43	447.93	10	5	13
5062	52.2	225.16	198.2	16	6	7
5063	45.72	313.98	113.64	13	7	4
5064	27.52	134.62	27.52	7	5	2
5065	41.32	250.02	247.74	11	6	6
5066	44.09	347.39	142.53	11	9	5
5067	62.28	177.46	120.04	12	6	5
5068	56.06	121.6	306.54	10	5	8
5069	32.05	183.95	146.27	12	7	5
5070	34.48	134.4	130.54	13	4	4
5071	36.94	244.72	147.82	9	8	4
5072	53.05	328.25	165.53	12	7	4
5073	51.63	166.81	101.79	14	5	3
5074	60.07	250.17	60.07	12	5	2
5075	66.19	199.77	352.37	14	6	8
5076	54.8	122.96	357.2	12	3	7
5077	61.94	227.28	153.84	14	7	3
5078	33.0	328.74	33.0	12	8	2
5079	36.06	299.06	222.6	13	6	6
5080	6.74	281.06	191.26	8	7	6
5081	18.11	284.21	75.57	6	7	3
5082	30.9	197.98	404.2	8	7	12
5083	18.07	248.31	65.01	8	7	5
5084	51.91	191.09	205.87	10	6	9
5085	62.69	223.31	62.69	14	7	2
5086	22.36	315.04	145.86	9	8	5
5087	19.67	235.57	19.67	5	7	2
5088	62.6	295.14	257.34	14	7	8
5089	34.94	57.48	296.98	10	3	9
5090	59.38	170.5	232.68	12	5	10
5091	43.65	183.41	382.93	10	5	12
5092	62.73	171.61	83.51	14	5	3
5093	72.02	108.48	72.02	15	4	2
5094	10.92	190.0	240.24	5	5	8
5095	35.24	175.92	70.44	10	5	3
5096	19.21	146.13	104.89	5	4	3
5097	42.59	117.63	42.59	11	5	2
5098	28.42	176.94	110.7	13	4	3
5099	38.05	315.77	222.69	8	7	7
5100	11.09	249.37	78.25	6	5	3
5101	57.1	196.42	65.76	12	6	3
5102	51.87	234.79	179.77	12	6	4
5103	29.65	156.01	284.47	10	8	8
5104	61.62	160.94	61.62	17	6	2
5105	65.52	228.98	65.52	13	5	2
5106	18.66	301.02	18.66	10	7	2
5107	63.7	89.8	103.9	11	5	3
5108	57.09	149.01	359.63	13	5	8
5109	23.59	230.67	117.33	12	7	4
5110	58.13	234.51	162.47	11	7	4
5111	45.74	202.82	45.74	14	6	2
5112	77.95	471.55	121.53	18	8	3
5113	26.49	164.03	291.37	9	5	8
5114	21.55	241.83	186.49	6	6	5
5115	39.55	254.39	39.55	10	7	2
5116	4.67	276.61	379.51	5	8	11
5117	26.78	303.78	160.22	14	7	4
5118	19.51	242.99	72.87	11	6	3
5119	40.03	229.83	151.21	10	8	4
5120	29.53	190.77	100.75	12	5	3
5121	70.28	182.82	70.28	14	6	2
5122	11.63	35.79	11.63	6	4	2
5123	66.46	190.22	337.82	17	6	10
5124	58.91	151.27	65.81	13	4	3
5125	19.06	174.8	696.78	9	5	18
5126	22.99	117.37	162.83	8	5	6
5127	41.45	180.15	330.59	13	5	8
5128	49.52	254.34	125.36	10	7	4
5129	52.76	213.6	68.6	12	5	3
5130	17.1	216.88	17.1	9	6	2
5131	25.28	116.82	139.44	13	6	3
5132	43.63	219.47	191.19	8	7	5
5133	42.25	227.27	160.93	11	7	5
5134	31.0	173.94	251.6	10	6	5
5135	26.77	319.69	135.25	13	8	4
5136	66.07	131.27	66.07	12	4	2
5137	32.62	321.3	32.62	11	7	2
5138	46.34	267.6	51.74	12	6	4
5139	33.67	33.67	33.67	7	2	2
5140	64.83	297.65	64.83	14	9	2
5141	43.7	182.4	264.42	11	5	8
5142	57.55	146.27	70.91	12	5	3
5143	40.88	170.68	136.76	9	6	5
5144	39.1	181.12	130.88	13	6	5
5145	33.22	196.16	104.42	10	5	4
5146	55.15	367.25	55.15	14	8	2
5147	28.54	123.96	121.1	13	5	3
5148	20.51	195.45	20.51	11	6	2
5149	42.56	238.28	42.56	12	7	2
5150	13.51	183.51	98.19	5	6	3
5151	47.91	255.97	196.63	9	7	5
5152	45.72	297.6	298.1	11	7	7
5153	25.69	158.33	95.79	11	5	3
5154	41.2	231.54	102.22	13	6	3
5155	41.94	235.08	630.84	8	6	14
5156	50.88	386.34	50.88	10	9	2
5157	40.68	471.68	62.86	9	10	3
5158	57.15	181.79	127.65	16	6	6
5159	64.79	256.19	64.79	16	7	2
5160	40.64	228.64	110.94	10	6	3
5161	34.32	180.72	121.6	12	5	4
5162	51.02	246.98	51.02	13	7	2
5163	59.95	141.89	89.99	13	4	4
5164	41.33	106.25	41.33	11	3	2
5165	59.19	240.79	59.19	14	6	2
5166	39.32	202.34	39.32	13	6	2
5167	35.96	134.66	206.82	15	4	6
5168	34.25	288.27	296.77	7	6	12
5169	36.42	131.08	270.86	11	5	7
5170	60.8	377.42	314.84	12	7	8
5171	58.86	144.9	84.36	9	4	3
5172	32.39	211.91	158.17	11	5	7
5173	36.93	175.15	654.95	7	5	18
5174	59.36	218.48	59.36	15	5	2
5175	36.67	233.01	38.81	9	5	4
5176	57.92	305.22	57.92	13	8	2
5177	54.57	215.75	54.57	13	7	2
5178	6.33	236.89	314.31	5	5	9
5179	17.75	298.43	131.61	10	7	5
5180	36.77	244.87	257.59	9	7	6
5181	43.99	154.53	63.99	11	4	3
5182	41.04	193.4	150.64	6	6	8
5183	56.05	116.91	132.09	11	5	4
5184	48.64	343.18	399.9	12	7	13
5185	43.21	179.79	136.65	12	5	4
5186	61.32	130.66	80.3	14	3	3
5187	27.41	235.97	197.19	8	6	5
5188	18.52	147.98	280.54	12	5	7
5189	63.88	227.74	250.7	11	7	6
5190	48.64	87.24	168.08	11	4	8
5191	57.93	193.61	66.89	12	5	3
5192	67.23	246.33	67.23	18	6	2
5193	49.47	232.37	290.11	11	8	8
5194	29.51	104.91	243.37	10	4	7
5195	30.41	330.59	205.99	13	9	5
5196	23.46	252.46	23.46	8	7	2
5197	69.57	241.35	120.23	13	5	4
5198	54.54	79.26	134.84	11	4	4
5199	73.21	237.61	209.35	18	7	5
5200	20.8	292.62	114.54	8	8	4
5201	36.73	272.53	128.63	10	6	3
5202	51.55	278.33	144.99	13	6	4
5203	38.15	129.53	276.67	8	4	10
5204	62.46	197.82	69.36	15	5	3
5205	38.99	155.83	68.43	10	4	3
5206	40.06	245.7	40.98	12	7	3
5207	43.22	116.4	123.52	10	4	4
5208	21.31	310.15	241.47	9	8	8
5209	8.86	384.12	121.76	6	9	3
5210	33.0	226.66	73.2	13	7	3
5211	16.01	233.07	16.01	6	6	2
5212	43.1	260.84	174.42	8	7	4
5213	40.17	353.37	72.39	8	8	3
5214	41.83	148.75	41.83	8	5	2
5215	44.99	165.15	44.99	13	4	2
5216	42.55	200.39	273.81	9	6	6
5217	27.56	149.96	161.56	8	5	5
5218	64.74	163.66	415.24	11	6	11
5219	47.62	185.44	79.62	13	5	3
5220	34.49	311.43	98.15	9	7	4
5221	15.22	336.02	15.22	9	8	2
5222	39.51	173.33	207.81	13	5	8
5223	26.46	237.8	26.46	10	6	2
5224	36.36	256.04	44.2	10	7	3
5225	51.95	103.65	87.67	13	4	3
5226	57.54	112.92	118.56	14	4	3
5227	69.59	382.81	247.21	15	9	8
5228	65.96	183.8	69.34	14	6	3
5229	40.18	98.02	40.18	12	4	2
5230	61.5	172.98	92.06	15	6	3
5231	64.37	195.09	122.77	14	6	3
5232	65.13	188.35	105.33	14	6	3
5233	33.96	264.74	448.76	12	7	14
5234	61.08	253.98	223.48	14	7	8
5235	56.61	228.05	422.75	15	7	16
5236	12.45	159.19	12.45	6	6	2
5237	40.58	262.3	40.58	16	7	2
5238	69.59	188.07	69.59	15	7	2
5239	46.87	178.51	82.87	12	6	3
5240	28.17	239.95	155.27	6	6	4
5241	31.42	60.12	94.84	8	3	3
5242	42.53	107.39	292.09	9	5	6
5243	39.58	252.04	107.6	12	6	3
5244	44.15	125.35	269.09	13	4	9
5245	32.17	91.85	69.95	9	3	3
5246	64.36	205.66	204.76	15	7	6
5247	36.42	267.14	348.98	15	5	10
5248	12.92	283.32	140.62	4	8	6
5249	40.01	187.99	45.29	12	5	3
5250	36.21	267.01	150.09	12	8	4
5251	28.59	213.97	78.75	10	7	3
5252	55.99	300.41	55.99	13	7	2
5253	32.74	118.3	156.0	13	4	4
5254	61.83	261.33	173.43	15	5	4
5255	29.39	109.41	45.23	9	4	3
5256	52.05	353.75	143.95	13	8	3
5257	48.68	108.54	67.24	11	5	3
5258	31.02	336.24	32.4	13	8	3
5259	7.74	215.98	161.34	7	7	7
5260	33.39	385.75	35.53	6	9	3
5261	74.01	288.45	343.35	18	9	8
5262	18.7	199.16	110.6	8	5	3
5263	35.69	96.25	220.79	10	5	7
5264	34.18	284.24	39.46	12	8	3
5265	37.01	323.41	57.79	11	8	3
5266	47.04	95.72	290.12	12	4	6
5267	50.51	278.33	66.35	14	6	3
5268	57.7	228.6	182.48	13	7	5
5269	42.19	191.99	112.49	12	6	3
5270	62.57	236.57	240.57	14	6	8
5271	23.13	155.41	189.17	9	5	10
5272	0.93	114.13	99.43	2	5	3
5273	50.2	208.34	376.02	11	6	11
5274	23.2	190.94	207.66	9	5	4
5275	54.92	134.92	122.84	12	5	4
5276	49.68	100.92	73.36	10	4	3
5277	43.06	298.12	43.06	9	8	2
5278	34.9	199.64	254.36	9	5	7
5279	48.38	95.38	69.7	11	3	3
5280	51.68	219.6	56.96	11	6	4
5281	52.94	178.98	113.96	12	6	3
5282	35.45	264.33	124.03	16	7	4
5283	43.05	257.97	71.33	14	7	3
5284	33.63	303.31	195.93	11	8	8
5285	52.45	300.27	163.33	13	7	4
5286	47.41	161.23	113.53	14	4	4
5287	54.09	251.53	124.39	12	6	3
5288	20.7	232.1	150.26	10	6	4
5289	29.48	127.16	128.28	9	4	4
5290	27.75	275.97	135.41	13	8	7
5291	29.54	191.82	307.64	12	5	9
5292	39.09	198.67	186.65	9	6	5
5293	38.68	271.64	38.68	8	7	2
5294	74.26	242.7	82.14	19	6	3
5295	47.52	236.08	68.3	11	5	3
5296	25.18	232.42	25.18	7	7	2
5297	71.56	210.02	122.76	15	6	6
5298	65.6	375.52	115.76	12	8	3
5299	39.84	222.84	225.32	11	8	6
5300	53.32	258.84	53.32	9	6	2
5301	38.51	123.69	300.87	8	4	7
5302	42.4	263.3	204.6	6	7	4
5303	58.0	258.36	58.0	10	7	2
5304	5.59	256.01	142.15	6	6	3
5305	37.19	213.83	199.39	11	6	4
5306	65.23	191.51	105.43	12	6	3
5307	52.9	123.06	52.9	15	5	2
5308	34.71	182.89	34.71	9	5	2
5309	46.62	260.58	46.62	15	6	2
5310	51.02	247.4	294.82	12	5	9
5311	35.36	185.38	152.0	9	5	6
5312	15.38	150.72	15.38	8	5	2
5313	33.86	211.94	33.86	9	7	2
5314	3.37	259.57	75.93	4	6	4
5315	58.49	350.73	138.91	13	7	5
5316	40.55	80.75	80.75	11	3	3
5317	26.97	268.05	26.97	10	7	2
5318	57.18	258.72	57.18	11	8	2
5319	45.33	200.79	95.49	14	6	3
5320	49.5	242.04	49.5	9	7	2
5321	36.71	279.83	680.13	12	6	18
5322	60.17	319.91	115.35	11	7	5
5323	17.29	94.21	65.13	5	4	3
5324	38.07	310.29	147.61	12	8	5
5325	45.73	113.53	45.73	11	4	2
5326	17.92	223.4	17.92	9	6	2
5327	18.17	192.41	169.03	8	7	4
5328	62.68	262.9	199.58	15	6	8
5329	24.63	216.31	119.91	10	5	3
5330	49.45	134.59	85.45	10	6	3
5331	54.65	273.03	54.65	10	7	2
5332	19.61	277.09	255.29	8	7	7
5333	26.25	220.59	136.65	11	5	4
5334	13.74	259.36	189.02	8	8	4
5335	11.11	135.19	114.53	10	5	3
5336	65.39	343.85	65.39	19	6	2
5337	43.57	317.75	157.45	11	7	4
5338	64.93	285.65	149.43	11	7	4
5339	53.27	206.01	53.27	16	6	2
5340	43.22	176.48	93.38	9	6	3
5341	38.76	189.02	88.92	9	4	3
5342	50.99	95.03	87.91	11	3	5
5343	71.45	184.21	90.73	17	6	3
5344	18.8	255.84	18.8	13	8	3
5345	37.4	205.62	37.4	16	6	3
5346	37.1	226.9	59.28	8	6	3
5347	43.39	153.69	127.49	6	6	5
5348	67.88	147.46	119.0	12	5	3
5349	28.68	205.0	192.68	12	7	5
5350	50.71	217.17	50.71	11	5	2
5351	60.12	280.78	201.82	18	9	6
5352	67.22	249.96	376.32	10	7	10
5353	37.35	254.97	87.51	9	5	3
5354	68.75	228.23	230.03	13	6	4
5355	3.92	301.6	112.42	5	6	3
5356	27.34	77.7	124.48	7	6	6
5357	11.16	193.68	127.68	8	5	3
5358	35.26	79.68	206.12	15	4	6
5359	62.94	239.18	106.52	13	5	3
5360	40.59	112.39	40.59	11	4	2
5361	61.19	186.29	196.81	15	6	5
5362	37.51	422.95	94.61	13	8	5
5363	79.36	385.96	381.9	17	8	8
5364	74.51	276.95	872.67	18	6	24
5365	61.24	120.16	304.6	13	6	10
5366	18.58	219.34	154.66	7	7	5
5367	34.69	280.19	160.61	10	7	7
5368	45.75	328.19	368.53	11	8	11
5369	80.71	326.63	99.99	17	7	3
5370	43.68	310.44	43.68	11	6	2
5371	33.1	101.9	130.16	8	4	5
5372	21.65	404.75	76.73	9	10	3
5373	25.31	122.09	191.95	7	4	7
5374	63.89	169.89	180.55	14	7	4
5375	50.27	226.23	69.55	12	7	3
5376	21.45	206.75	230.37	9	6	10
5377	27.63	146.45	240.47	11	4	6
5378	36.81	351.95	62.31	14	8	3
5379	40.39	196.49	300.67	10	8	6
5380	14.02	229.2	202.02	6	6	5
5381	66.64	87.2	69.3	15	4	3
5382	46.07	364.29	107.09	7	9	3
5383	59.16	265.4	138.16	15	7	4
5384	13.06	125.54	144.64	8	5	3
5385	23.97	206.57	156.09	9	7	5
5386	33.15	263.45	195.35	8	7	4
5387	62.19	244.25	101.83	16	7	4
5388	44.66	221.74	44.66	11	5	2
5389	8.8	249.84	138.94	8	8	3
5390	88.73	320.15	278.49	21	8	6
5391	58.52	248.56	126.54	13	5	3
5392	37.54	219.72	65.26	15	6	3
5393	58.44	170.64	148.2	13	5	5
5394	49.83	137.69	49.83	10	4	2
5395	17.32	279.76	89.74	10	7	3
5396	22.61	237.53	22.61	13	5	2
5397	60.58	179.96	78.16	13	6	3
5398	48.33	164.69	99.15	9	5	5
5399	28.84	299.66	28.84	10	9	2
5400	73.52	256.02	92.8	15	6	3
5401	41.24	310.9	41.92	12	8	3
5402	17.94	225.4	51.42	9	5	4
5403	66.47	250.23	145.47	15	6	6
5404	56.29	149.47	88.33	13	4	4
5405	31.94	116.3	31.94	10	4	2
5406	53.52	71.16	148.74	10	4	5
5407	30.19	136.27	87.45	10	5	3
5408	18.03	252.29	129.21	12	7	4
5409	36.73	265.91	86.89	12	8	3
5410	45.43	173.45	124.61	9	5	4
5411	29.83	209.65	353.91	10	6	8
5412	70.2	391.82	70.2	16	8	2
5413	54.36	260.68	240.64	14	6	8
5414	64.95	245.01	85.73	16	7	3
5415	36.48	255.98	245.46	8	7	6
5416	43.75	128.23	43.75	11	4	2
5417	7.96	208.82	239.16	5	6	5
5418	27.56	342.3	116.3	11	7	6
5419	59.23	365.35	207.83	11	7	6
5420	48.89	160.27	147.69	16	6	4
5421	41.63	44.65	43.05	14	3	3
5422	59.21	237.85	94.41	14	5	3
5423	37.21	201.63	168.53	9	7	4
5424	10.41	156.79	141.99	6	5	3
5425	34.84	178.92	109.3	13	5	3
5426	54.59	194.97	120.59	13	7	5
5427	49.81	112.77	148.11	10	5	7
5428	63.46	192.1	126.12	19	6	6
5429	46.69	159.47	137.77	9	4	4
5430	19.1	130.18	147.42	13	5	4
5431	60.1	225.38	65.38	12	6	3
5432	50.36	233.38	50.36	18	6	2
5433	27.9	207.14	78.06	10	6	3
5434	61.91	237.89	141.49	15	6	4
5435	34.28	43.16	34.28	10	3	2
5436	66.76	175.08	86.04	15	5	3
5437	62.62	207.18	98.62	13	6	3
5438	70.47	259.77	216.83	17	6	5
5439	42.63	159.69	177.99	8	5	5
5440	40.0	272.34	190.56	10	6	6
5441	47.85	245.67	88.37	10	6	3
5442	83.78	247.82	92.74	18	6	3
5443	54.93	329.91	241.19	17	7	5
5444	20.89	152.03	141.77	7	5	4
5445	54.6	181.84	54.6	12	5	2
5446	40.85	146.37	151.73	10	6	4
5447	29.94	293.48	185.96	12	6	4
5448	17.05	187.77	159.07	9	7	8
5449	29.5	227.34	140.9	8	7	5
5450	36.8	142.92	180.48	8	6	5
5451	49.04	104.98	49.04	11	5	2
5452	26.68	168.52	26.68	12	4	3
5453	45.66	261.26	45.66	11	6	2
5454	53.23	416.79	53.23	15	8	2
5455	62.93	159.83	119.37	14	4	3
5456	62.9	279.96	123.92	15	7	3
5457	48.9	242.72	562.12	12	8	16
5458	11.2	218.82	154.96	10	6	3
5459	50.92	149.0	50.92	11	4	2
5460	57.83	188.67	124.25	14	5	6
5461	73.75	348.49	144.93	17	7	4
5462	66.29	179.79	438.15	15	6	12
5463	25.23	331.91	65.75	5	9	3
5464	22.53	270.97	22.53	10	7	2
5465	41.08	294.74	97.22	11	8	4
5466	55.39	63.65	74.37	11	3	3
5467	27.54	90.84	77.7	13	4	3
5468	22.05	232.39	316.49	12	5	10
5469	34.87	287.71	65.15	11	7	3
5470	20.04	337.92	240.64	10	8	5
5471	10.3	175.7	666.22	8	5	16
5472	49.35	259.69	110.37	13	8	3
5473	28.65	172.37	128.09	8	6	6
5474	59.29	292.35	169.69	11	6	4
5475	53.51	218.65	136.49	10	5	5
5476	50.66	278.46	168.34	12	7	4
5477	27.99	210.21	63.99	6	7	3
5478	58.05	152.79	149.95	15	5	3
5479	56.8	155.48	106.96	13	6	3
5480	21.4	239.3	21.4	12	6	2
5481	47.59	242.61	218.97	11	7	8
5482	51.06	322.56	51.06	11	8	2
5483	52.38	84.24	148.64	13	4	5
5484	57.11	222.65	369.89	13	5	9
5485	26.52	235.06	100.54	10	6	5
5486	57.29	311.79	57.29	14	8	2
5487	53.96	123.4	97.94	12	5	3
5488	56.57	128.17	192.99	11	5	7
5489	43.57	268.83	77.79	9	7	5
5490	69.93	188.65	227.39	17	6	6
5491	15.43	163.25	263.43	8	5	5
5492	11.68	165.78	11.68	5	5	2
5493	79.83	274.21	79.83	17	7	2
5494	9.91	108.01	137.53	5	4	6
5495	9.32	255.56	106.1	7	6	4
5496	37.76	96.92	451.16	9	5	13
5497	43.37	354.73	43.37	14	9	2
5498	14.47	267.51	276.49	8	7	7
5499	48.82	302.64	398.3	10	7	10
5500	48.21	240.55	160.95	16	7	5
5501	54.71	196.49	104.87	13	6	3
5502	16.12	226.54	16.12	10	8	2
5503	36.22	309.52	97.24	9	6	3
5504	51.26	166.96	70.54	14	4	3
5505	13.62	208.4	113.42	4	6	5
5506	48.38	202.32	69.16	11	5	3
5507	35.89	320.47	35.89	8	7	2
5508	13.0	195.66	324.36	7	6	8
5509	46.93	217.73	200.77	17	6	7
5510	59.49	316.43	59.49	14	7	2
5511	66.35	154.93	158.25	17	5	4
5512	34.13	234.43	74.23	13	6	3
5513	46.6	303.36	95.0	10	6	5
5514	26.63	364.53	176.03	11	9	5
5515	65.77	91.51	93.29	14	4	5
5516	36.81	196.55	322.33	10	7	8
5517	36.67	298.33	186.97	7	7	4
5518	39.02	244.32	44.3	11	6	3
5519	45.01	296.33	133.93	11	7	5
5520	51.38	112.98	99.94	15	5	4
5521	47.02	160.62	47.02	14	6	2
5522	22.05	156.53	94.47	9	4	3
5523	49.14	192.42	394.6	9	6	10
5524	15.61	175.81	118.71	7	6	3
5525	26.25	384.07	53.87	10	8	4
5526	77.63	333.31	211.73	17	7	5
5527	40.8	44.46	40.8	10	3	2
5528	27.27	253.85	421.39	11	7	12
5529	39.24	224.66	163.56	13	5	4
5530	27.75	59.03	27.75	12	3	2
5531	60.19	220.71	172.41	17	7	5
5532	84.65	298.31	103.63	20	8	3
5533	66.91	161.53	69.57	14	5	3
5534	27.48	129.02	395.76	12	4	9
5535	37.24	119.18	133.12	9	4	5
5536	46.75	296.09	65.73	9	8	3
5537	63.2	237.04	113.36	17	7	3
5538	46.21	281.31	46.21	11	9	2
5539	58.3	164.98	58.3	14	6	2
5540	36.81	182.59	86.97	9	6	3
5541	52.95	323.19	77.03	12	7	4
5542	63.65	155.53	141.61	9	7	5
5543	55.04	295.66	164.24	10	7	5
5544	51.28	136.24	180.94	10	4	7
5545	64.89	190.95	64.89	16	5	2
5546	35.18	282.62	53.46	9	6	3
5547	41.83	104.43	41.83	11	4	2
5548	58.86	217.56	364.26	14	8	10
5549	67.45	312.77	107.65	15	7	3
5550	45.43	130.73	103.83	10	4	3
5551	32.83	125.27	32.83	12	5	2
5552	27.19	140.77	122.49	9	4	6
5553	62.77	267.57	83.95	11	7	4
5554	18.15	156.59	18.15	8	5	2
5555	28.78	191.66	48.06	9	6	3
5556	34.91	259.91	197.11	7	7	4
5557	43.12	140.82	43.12	15	5	2
